statusId | label
4|Drive
statusId|sensorName|value|timestamp
4|R3GD20 Gyroscope sensor|[0.010995574,0.0,-1.2779301]|1511413947460
4|BOSCH BMA250 3-axis Accelerometer|[4.8267107,7.73806,2.2218192]|1511413947470
4|R3GD20 Gyroscope sensor|[0.1441642,-0.052534413,-1.3219124]|1511413947470
4|BOSCH BMA250 3-axis Accelerometer|[4.6351743,7.8146744,2.2218192]|1511413947479
4|R3GD20 Gyroscope sensor|[0.018325957,-0.017104227,-1.2657127]|1511413947480
4|R3GD20 Gyroscope sensor|[0.09773844,-0.040317107,-1.3720033]|1511413947490
4|BOSCH BMA250 3-axis Accelerometer|[4.4819455,7.929596,2.2218192]|1511413947499
4|R3GD20 Gyroscope sensor|[0.081855945,-0.029321533,-1.2986995]|1511413947499
4|BOSCH BMA250 3-axis Accelerometer|[4.4436383,7.6231384,2.2218192]|1511413947510
4|R3GD20 Gyroscope sensor|[0.06352998,-0.028099801,-1.4343116]|1511413947510
4|R3GD20 Gyroscope sensor|[0.095294975,0.009773844,-1.3390167]|1511413947520
4|BOSCH BMA250 3-axis Accelerometer|[4.213795,7.469909,2.1452048]|1511413947529
4|R3GD20 Gyroscope sensor|[0.07941248,-0.0720821,-1.5173893]|1511413947530
4|BOSCH BMA250 3-axis Accelerometer|[3.86903,7.5082164,2.2218192]|1511413947540
4|R3GD20 Gyroscope sensor|[0.02321288,-0.03176499,-1.4355333]|1511413947540
4|R3GD20 Gyroscope sensor|[0.16249016,-0.058643065,-1.5943583]|1511413947550
4|BOSCH BMA250 3-axis Accelerometer|[3.7924154,7.8529816,2.183512]|1511413947559
4|R3GD20 Gyroscope sensor|[0.030543262,-0.052534413,-1.5515977]|1511413947560
4|GPS|{"mProvider":"fused","mResults":[0.0,0.0],"mAccuracy":3.0,"mAltitude":-41.900001525878906,"mElapsedRealtimeNanos":26010693968610,"mLat1":0.0,"mLat2":0.0,"mLatitude":36.7730278,"mLon1":0.0,"mLon2":0.0,"mLongitude":-76.0438882,"mTime":1511413949000,"mBearing":0.0,"mDistance":0.0,"mHasAccuracy":true,"mHasAltitude":true,"mHasBearing":false,"mHasSpeed":true,"mInitialBearing":0.0,"mIsFromMockProvider":false,"mSpeed":0.0}|1511400190723
4|BOSCH BMA250 3-axis Accelerometer|[3.5242648,8.00621,2.1452048]|1511413947580
4|R3GD20 Gyroscope sensor|[0.13805555,-0.042760566,-1.6554449]|1511413947580
4|BOSCH BMA250 3-axis Accelerometer|[3.4093432,8.082825,2.1452048]|1511413947590
4|R3GD20 Gyroscope sensor|[0.02687807,-0.037873644,-1.8118263]|1511413947590
4|R3GD20 Gyroscope sensor|[0.14538592,-0.05131268,-1.9107865]|1511413947609
4|BOSCH BMA250 3-axis Accelerometer|[2.9879637,7.2783732,2.2218192]|1511413947609
4|BOSCH BMA250 3-axis Accelerometer|[2.873042,8.236053,2.1452048]|1511413947620
4|R3GD20 Gyroscope sensor|[0.11484267,-0.052534413,-2.0622811]|1511413947630
4|BOSCH BMA250 3-axis Accelerometer|[2.183512,8.504205,2.1068976]|1511413947649
4|R3GD20 Gyroscope sensor|[0.043982297,-0.064751714,-2.261423]|1511413947650
4|BOSCH BMA250 3-axis Accelerometer|[1.7621324,7.6231384,2.2601264]|1511413947670
4|R3GD20 Gyroscope sensor|[0.14782938,-0.080634214,-2.406809]|1511413947671
4|BOSCH BMA250 3-axis Accelerometer|[1.3790601,8.619126,2.1452048]|1511413947680
4|R3GD20 Gyroscope sensor|[0.096516706,-0.047647487,-2.5802948]|1511413947680
4|R3GD20 Gyroscope sensor|[0.19792034,-0.05009095,-2.5460863]|1511413947690
4|BOSCH BMA250 3-axis Accelerometer|[0.9959879,7.967903,2.2218192]|1511413947701
4|R3GD20 Gyroscope sensor|[0.13072516,-0.0720821,-2.6865854]|1511413947701
4|BOSCH BMA250 3-axis Accelerometer|[0.5363012,8.772355,2.183512]|1511413947710
4|R3GD20 Gyroscope sensor|[0.12461651,-0.08674286,-2.6645942]|1511413947710
4|R3GD20 Gyroscope sensor|[0.21502456,-0.058643065,-2.7415633]|1511413947720
4|BOSCH BMA250 3-axis Accelerometer|[0.15322891,9.040505,2.1452048]|1511413947730
4|R3GD20 Gyroscope sensor|[0.103847094,-0.07574729,-2.7269025]|1511413947730
4|R3GD20 Gyroscope sensor|[0.16371189,-0.059864793,-2.7598891]|1511413947740
4|BOSCH BMA250 3-axis Accelerometer|[-0.22984336,9.155427,2.183512]|1511413947750
4|R3GD20 Gyroscope sensor|[0.16493362,-0.10262536,-2.7305677]|1511413947752
4|BOSCH BMA250 3-axis Accelerometer|[-0.5363012,9.653421,2.2218192]|1511413947760
4|R3GD20 Gyroscope sensor|[0.11362094,-0.07452556,-2.7452285]|1511413947760
4|R3GD20 Gyroscope sensor|[0.20280726,-0.08552113,-2.7207937]|1511413947770
4|BOSCH BMA250 3-axis Accelerometer|[-0.842759,9.155427,2.183512]|1511413947780
4|R3GD20 Gyroscope sensor|[0.14905111,-0.061086524,-2.692694]|1511413947780
4|BOSCH BMA250 3-axis Accelerometer|[-1.4173675,9.998186,2.1068976]|1511413947791
4|R3GD20 Gyroscope sensor|[0.14172074,-0.07574729,-2.629164]|1511413947791
4|R3GD20 Gyroscope sensor|[0.17348573,-0.07819075,-2.58396]|1511413947806
4|BOSCH BMA250 3-axis Accelerometer|[-1.685518,9.576807,2.0685902]|1511413947812
4|R3GD20 Gyroscope sensor|[0.14660765,-0.07574729,-2.5546384]|1511413947813
4|BOSCH BMA250 3-axis Accelerometer|[-1.9919758,9.730036,2.1068976]|1511413947822
