GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Barometric pressure (from vehicle)(psi),Drivers demand engine % torque(%),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Sun Nov 26 15:18:59 EST 2017,18:59.4,-76.04005815,36.77647963,7,4,-39.09999847,128.1,7.431602,1.18752408,7.20175886,0.05424418,-,13.72549057,-0.00718216,0.6638357,-0.10543273,0.63021934,14.11764717,14.11764717,-,-,55.40000153,23.4426403,14.64881134,-,900,-,-128.280838,36.77647781,-76.04006195,3.52941179,15.65855312,10.56331062,-
Sun Nov 26 15:19:00 EST 2017,19:00.4,-76.03999829,36.77644335,6.75,5,-38.59999847,130.2,6.97191525,-0.42137951,7.20175886,0.04295697,-,14.11764717,0.03715903,0.7575537,0.03904916,0.60678977,14.11764717,14.11764717,-,-,55.40000153,23.21379089,14.64881134,-,801,-,-126.6404114,36.77644348,-76.04000092,4.31372547,15.09931946,5.59234095,-
Sun Nov 26 15:19:01 EST 2017,19:01.4,-76.04002678,36.77646642,1.75,4,-38.59999847,123.5,8.6957407,-0.57460839,4.8267107,0.0177981,-,14.50980377,-0.02771252,0.84346181,0.05076391,0.38030469,14.11764717,14.11764717,-,-,55.40000153,22.93567657,14.64881134,-,656,-,-126.6404114,36.77646637,-76.0400238,4.31372547,3.91463828,1.24274242,-
Sun Nov 26 15:19:02 EST 2017,19:02.4,-76.04003098,36.77645722,1,4,-39.09999847,122,9.23204136,0.5363012,3.33272886,0.01113489,-,14.11764717,0.01666119,0.95670444,0.04685899,0.23972771,14.11764717,20,-,-,55.40000153,22.93567657,14.64881134,-,793,-,-128.280838,36.77645874,-76.04003143,4.31372547,2.23693633,0,-
Sun Nov 26 15:19:03 EST 2017,19:03.4,-76.04002817,36.77645724,0.75,4,-39.29999924,126.9,9.57680702,0,3.40934324,0.01507762,-,20.7843132,-0.05018666,0.88641596,0.01952458,0.23972771,37.25490189,35.29411697,-,-,55.40000153,22.69558334,14.64881134,-,1421,-,-128.9370117,36.77645874,-76.04003143,11.76470566,1.67770207,3.72822714,-
Sun Nov 26 15:19:04 EST 2017,19:04.4,-76.04000486,36.77644006,2.75,4,-38.79999924,126.6,9.38527107,0.19153613,3.33272886,0.01609523,-,21.96078491,-0.0274928,0.91375035,-0.00390492,0.23191786,38.82352829,39.60784531,-,-,55.40000153,22.31631851,14.64881134,-,1855,-,-127.2965851,36.77643967,-76.04000854,12.54901981,6.15157461,8.07782555,48.25534439
Sun Nov 26 15:19:05 EST 2017,19:05.4,-76.03996835,36.77642062,3.75,4,-39,122.9,9.11711979,-0.45968673,3.63918662,0.02076882,-,23.92156982,0.00211111,0.92936999,-0.04685899,0.27096704,40.39215851,40.7843132,-,-,57.20000076,22.18968773,14.64881134,-,1840,-,-127.9527588,36.77642059,-76.0399704,15.29411793,8.3885107,11.80605221,68.04754639
Sun Nov 26 15:19:06 EST 2017,19:06.4,-76.03991729,36.77638654,5.25,4,-39.20000076,126,9.04050541,-0.22984336,3.83072281,0.01274805,-,24.70588303,-0.01343405,0.90203559,-0.0976229,0.28658667,38.82352829,38.82352829,-,-,57.20000076,22.08826637,14.64881134,-,1921,-,-128.6089325,36.77638626,-76.03991699,16.47058868,11.74391556,13.67016602,68.04754639
Sun Nov 26 15:19:07 EST 2017,19:07.4,-76.03984821,36.77635127,6.5,4,-39.70000076,122.8,9.00219822,-0.9576807,3.79241538,0.00397008,-,25.09803963,-0.02812845,0.88251102,-0.12495731,0.28658667,38.82352829,38.82352829,-,-,57.20000076,22.01847076,14.64881134,-,2089,-,-130.2493439,36.77635193,-76.03984833,17.25490189,14.54008579,16.15565109,66.97335052
Sun Nov 26 15:19:08 EST 2017,19:08.4,-76.03977874,36.77630478,7.75,4,-39.59999847,124.9,9.11711979,-1.34075296,4.44363832,0.02697024,-,22.35294151,0.03828388,0.91765523,-0.10933765,0.37249482,36.07843018,35.68627548,-,-,57.20000076,21.97920036,14.64881134,-,1567,-,-129.9212494,36.77630615,-76.03977966,14.11764717,17.33625603,18.64113617,79.67612457
Sun Nov 26 15:19:09 EST 2017,19:09.4,-76.03969642,36.77625424,8.75,4,-39.70000076,123.5,8.65743351,-0.03830723,3.67749381,-0.0221622,-,21.56862831,-0.04146319,0.86689138,-0.15229172,0.27877685,34.11764908,34.50980377,-,-,57.20000076,21.95511436,14.64881134,-,1545,-,-130.2493439,36.77625275,-76.03969574,12.54901981,19.5731926,19.88387871,79.67612457
Sun Nov 26 15:19:10 EST 2017,19:10.4,-76.03961335,36.77620938,8.75,4,-39.5,123.1,8.27436066,0.19153613,4.71178913,0.00312944,-,19.2156868,-0.01937558,0.86298645,0.06247865,0.36078009,30.19607925,30.58823586,-,-,57.20000076,21.94569969,14.64881134,-,1631,-,-129.5931702,36.77621078,-76.03961182,10.58823586,19.5731926,21.12662125,60.07840729
Sun Nov 26 15:19:10 EST 2017,19:11.4,-76.03961335,36.77620938,8.75,4,-39.5,123.1,7.92959595,0.11492168,5.55454779,-0.00442205,-,19.6078434,0.10803997,0.94498962,-0.06638357,0.47402263,30.58823586,30.58823586,-,-,57.20000076,21.94821167,14.64881134,-,1696,-,-129.5931702,36.77621078,-76.03961182,10.1960783,19.5731926,22.36936378,24.44091988
Sun Nov 26 15:19:12 EST 2017,19:12.4,-76.03942555,36.77610547,10,4,-39.20000076,122.6,7.69975281,0.76614451,5.5162406,0.00999455,-,18.4313736,0.03259559,0.87860614,0.08590815,0.43497351,29.01960754,29.01960754,-,-,57.20000076,21.9528389,14.64881134,-,1731,-,-128.6089325,36.77610397,-76.03942871,9.01960754,22.36936378,22.36936378,14.81131172
Sun Nov 26 15:19:13 EST 2017,19:13.4,-76.03932607,36.77605925,10.25,4,-39.79999924,121,8.65743351,-0.65122288,4.86501789,-0.00156994,-,18.4313736,0.01929181,0.86689138,-0.0234295,0.43497351,28.62745094,28.62745094,-,-,57.20000076,21.96412277,14.64881134,-,1764,-,-130.5774231,36.7760582,-76.03932953,9.01960754,22.9285965,22.9907341,14.81131172
Sun Nov 26 15:19:14 EST 2017,19:14.4,-76.03922019,36.77601217,10.5,4,-39.29999924,120.6,8.19774628,0.84275901,4.67348194,0.00980729,-,18.8235302,0.07167312,0.90984541,-0.08981306,0.45840299,28.62745094,28.62745094,-,-,57.20000076,21.9751606,14.64881134,-,1776,-,-128.9370117,36.77601242,-76.03922272,9.4117651,23.48783112,22.9907341,14.53662395
Sun Nov 26 15:19:15 EST 2017,19:15.4,-76.03911974,36.77596832,10.25,4,-39,119.4,8.00621033,-0.15322891,5.09486103,0.00628889,-,18.8235302,-0.02302347,0.86298645,-0.06247865,0.35297027,28.62745094,28.62745094,-,-,57.20000076,21.98596382,14.64881134,-,1790,-,-127.9527588,36.77596664,-76.03912354,9.8039217,22.9285965,22.9907341,14.53662395
Sun Nov 26 15:19:16 EST 2017,19:16.4,-76.03901991,36.77591768,10.5,4,-39.09999847,121.3,8.1211319,1.26413846,4.21379519,0.01835424,-,18.03921509,0.02166175,0.88251102,0.05076391,0.411544,28.62745094,29.01960754,-,-,57.20000076,22.01984215,14.64881134,-,1385,-,-128.280838,36.77591705,-76.03901672,8.62745094,23.48783112,23.61210442,15.76543045
Sun Nov 26 15:19:17 EST 2017,19:17.4,-76.03891424,36.7758719,10.5,4,-39.40000153,118.5,8.65743351,-0.2681506,4.09887314,-0.00419325,-,18.03921509,0.07813213,0.95279956,0,0.40373418,29.01960754,29.01960754,-,-,57.20000076,22.03625679,14.64881134,-,1377,-,-129.2650909,36.77587128,-76.03891754,8.62745094,23.48783112,23.61210442,15.76543045
Sun Nov 26 15:19:18 EST 2017,19:18.4,-76.03880918,36.77582352,10.5,4,-39.90000153,119.1,7.431602,1.37906015,4.175488,0.00977504,-,18.4313736,0.02802674,0.88251102,0.12495731,0.411544,29.80392265,30.19607925,-,-,57.20000076,22.05867767,14.64881134,-,1395,-,-130.9055176,36.77582169,-76.03881073,9.4117651,23.48783112,24.23347664,32.30028534
Sun Nov 26 15:19:19 EST 2017,19:19.4,-76.03870543,36.77577712,10.75,4,-40.20000076,119.6,8.35097599,0.99598789,4.63517427,-0.0075039,-,17.64705849,0.01407634,0.8747012,0.12886222,0.39592433,28.62745094,28.62745094,-,-,57.20000076,22.08064651,14.64881134,-,1401,-,-131.8897705,36.77577591,-76.03870392,8.23529434,24.04706573,24.23347664,32.30028534
Sun Nov 26 15:19:20 EST 2017,19:20.4,-76.03860287,36.77572076,10.75,4,-40,120.8,8.08282471,2.7581203,4.40533113,-0.0112704,-,17.64705849,-0.01297789,0.81612742,0.18353106,0.42325872,28.62745094,29.01960754,-,-,57.20000076,22.10217285,14.64881134,-,1417,-,-131.2335968,36.7757225,-76.03860474,8.23529434,24.04706573,24.23347664,32.30028534
Sun Nov 26 15:19:21 EST 2017,19:21.4,-76.03850117,36.77566477,11,4,-40.59999847,122.8,7.27837324,3.715801,4.67348194,-0.00781281,-,16.47058868,-0.04003954,0.74193406,0.37877685,0.37639979,27.05882454,27.45098114,-,-,57.20000076,22.12327576,14.64881134,-,1421,-,-133.2020874,36.77566528,-76.03849792,7.05882359,24.60629845,24.23347664,32.30028534
Sun Nov 26 15:19:22 EST 2017,19:22.4,-76.03839661,36.77559765,11.25,4,-40.20000076,125.6,7.62313843,4.32871675,5.13316822,0.00570183,-,16.47058868,0.03590038,0.77707827,0.44125551,0.42325872,27.05882454,27.45098114,-,-,57.20000076,22.14396477,14.64881134,-,1421,-,-131.8897705,36.77559662,-76.03839874,7.05882359,25.16553307,24.23347664,-
Sun Nov 26 15:19:23 EST 2017,19:23.4,-76.03830183,36.77552606,11.25,3,-39.90000153,132.2,7.50821638,4.06056595,4.67348194,0.0120188,-,16.47058868,0.00909862,0.79269797,0.3397277,0.42325872,26.66666794,27.05882454,-,-,57.20000076,22.17028236,14.64881134,-,1427,-,-130.9055176,36.77552795,-76.03829956,7.05882359,25.16553307,24.85484695,19.72312737
Sun Nov 26 15:19:24 EST 2017,19:24.4,-76.03822195,36.77544842,11,3,-39.70000076,137,7.69975281,3.52426481,4.25210238,0.00203298,-,16.47058868,-0.03619267,0.76145858,0.32020313,0.39592433,27.05882454,27.84313774,-,-,57.20000076,22.1901226,14.64881134,-,1419,-,-130.2493439,36.77544785,-76.03822327,7.05882359,24.60629845,24.23347664,19.72312737
Sun Nov 26 15:19:25 EST 2017,19:25.4,-76.03814464,36.77537705,10.75,4,-40.29999924,139.4,7.66144562,3.60087943,4.63517427,-0.0254979,-,17.25490189,-0.0652547,0.76145858,0.30848834,0.34516042,28.23529434,28.62745094,-,-,57.20000076,22.22867584,14.64881134,-,1414,-,-132.2178497,36.77537537,-76.03814697,7.84313726,24.04706573,24.23347664,19.72312737
Sun Nov 26 15:19:26 EST 2017,19:26.4,-76.03807652,36.7752929,10.75,4,-39.90000153,144.7,7.16345167,3.67749381,4.29040956,-0.00102244,-,17.25490189,-0.00873567,0.72631437,0.49201941,0.36078009,28.23529434,28.23529434,-,-,55.40000153,22.24741173,14.64881134,-,1421,-,-130.9055176,36.77529144,-76.03807831,7.84313726,24.04706573,24.23347664,-
Sun Nov 26 15:19:27 EST 2017,19:27.4,-76.03802296,36.7752064,11,4,-40.90000153,153,7.16345167,4.5202527,3.98395157,-0.02270937,-,17.25490189,-0.0386656,0.65993077,0.49201941,0.39592433,28.23529434,28.23529434,-,-,55.40000153,22.26580048,14.64881134,-,1417,-,-134.1863556,36.77520752,-76.0380249,8.23529434,24.60629845,24.23347664,-
Sun Nov 26 15:19:28 EST 2017,19:28.4,-76.03797918,36.7751068,11.25,4,-40.59999847,159.3,7.69975281,3.715801,4.55855989,0.02564365,-,17.25490189,0.02293044,0.76536351,0.42173091,0.4310686,28.23529434,28.23529434,-,-,55.40000153,22.28955269,14.64881134,-,1430,-,-133.2020874,36.77510834,-76.03797913,8.23529434,25.16553307,24.85484695,19.41357613
Sun Nov 26 15:19:29 EST 2017,19:29.4,-76.03794168,36.77501511,11.25,4,-40,163.5,8.00621033,4.13718033,4.78840351,0.01391425,-,16.07843208,0.05392044,0.79269797,0.46468499,0.4154489,27.05882454,26.66666794,-,-,55.40000153,22.31287575,14.64881134,-,1441,-,-131.2335968,36.77501678,-76.03794098,6.66666698,25.16553307,24.85484695,19.41357613
Sun Nov 26 15:19:30 EST 2017,19:30.4,-76.03792288,36.77491337,11.25,4,-39.20000076,169.5,8.08282471,4.25210238,5.28639746,0.00905159,-,16.07843208,-0.04288106,0.73412424,0.41392109,0.35297027,26.27450943,26.66666794,-,-,55.40000153,22.33577538,14.64881134,-,1432,-,-128.6089325,36.77491379,-76.03792572,6.27450991,25.16553307,24.85484695,19.41357613
Sun Nov 26 15:19:31 EST 2017,19:31.4,-76.03791332,36.77481734,11.25,3,-39.5,175,7.08683681,4.71178913,5.40131903,-0.01012165,-,15.29411793,0.02377289,0.81222248,0.41001618,0.36858991,26.27450943,26.66666794,-,-,55.40000153,22.35826683,14.64881134,-,1430,-,-129.5931702,36.77481842,-76.03791046,5.88235283,25.16553307,24.85484695,19.41357613
Sun Nov 26 15:19:32 EST 2017,19:32.4,-76.03791538,36.7747127,11.25,3,-40.09999847,181.2,6.81868649,3.83072281,4.36702394,0.01347713,-,15.68627453,0.03513415,0.80050778,0.43344569,0.39201942,25.09803963,25.09803963,-,-,55.40000153,22.37486267,14.64881134,-,1390,-,-131.561676,36.77471161,-76.03791809,5.88235283,25.16553307,24.23347664,-
Sun Nov 26 15:19:33 EST 2017,19:33.4,-76.03792836,36.77461693,11,4,-40.79999924,185.5,7.92959595,3.75410819,5.09486103,-0.03582907,-,15.68627453,0.06384199,0.86298645,0.39439651,0.38030469,25.49019623,25.88235283,-,-,55.40000153,22.39116478,14.64881134,-,1394,-,-133.8582611,36.77461624,-76.03792572,5.88235283,24.60629845,24.23347664,-
Sun Nov 26 15:19:34 EST 2017,19:34.4,-76.03795202,36.77452213,10.75,3,-40.40000153,191.3,8.31266785,4.5202527,4.94163227,0.06486721,-,15.29411793,0.03697513,0.77317333,0.47639978,0.39982924,25.09803963,25.88235283,-,-,55.40000153,22.40178299,14.64881134,-,1386,-,-132.5459442,36.77452087,-76.03794861,5.88235283,24.04706573,23.61210442,-
Sun Nov 26 15:19:35 EST 2017,19:35.4,-76.03798806,36.77443006,10.75,3,-41,196.5,7.12514448,2.48996973,5.24809027,-0.00454039,-,15.68627453,0.02199028,0.78098321,0.43344569,0.39592433,25.88235283,25.88235283,-,-,55.40000153,22.42247009,14.64881134,-,1367,-,-134.5144348,36.77442932,-76.03798676,6.27450991,24.04706573,23.61210442,-
Sun Nov 26 15:19:36 EST 2017,19:36.4,-76.03803202,36.77434185,10.75,3,-41.79999924,201.2,8.19774628,1.53228903,5.43962622,0.0133797,-,16.07843208,0.07232078,0.87860614,0.38268176,0.38030469,26.66666794,26.66666794,-,-,55.40000153,22.43255424,14.64881134,-,1370,-,-137.1390991,36.77434158,-76.03803253,6.66666698,24.04706573,23.61210442,-
Sun Nov 26 15:19:37 EST 2017,19:37.4,-76.03808167,36.77425384,10.75,4,-41.40000153,205.1,7.46990919,3.715801,5.13316822,0.05179132,-,16.47058868,-0.00376839,0.77707827,0.35534734,0.411544,26.66666794,27.05882454,-,-,55.40000153,22.44246483,14.64881134,-,1372,-,-135.8267822,36.77425385,-76.03807831,7.05882359,24.04706573,23.61210442,-
Sun Nov 26 15:19:38 EST 2017,19:38.4,-76.03814213,36.774172,10.75,4,-41.70000076,208.8,8.08282471,1.99197578,5.13316822,0.01594728,-,18.4313736,-0.01647012,0.85517663,0.18353106,0.34906533,29.41176605,29.41176605,-,-,55.40000153,22.45221329,14.64881134,-,1374,-,-136.8110199,36.77417374,-76.03813934,9.01960754,24.04706573,23.61210442,-
Sun Nov 26 15:19:39 EST 2017,19:39.4,-76.03820589,36.7740931,10.75,3,-41.90000153,212.4,7.77636719,2.94965649,4.75009632,-0.00530245,-,17.64705849,-0.05054819,0.80050778,0.22648512,0.35687518,28.62745094,28.62745094,-,-,55.40000153,22.46179962,14.64881134,-,1391,-,-137.4671936,36.77409363,-76.03820801,8.23529434,24.04706573,23.61210442,-
Sun Nov 26 15:19:40 EST 2017,19:40.4,-76.03827635,36.77401149,11,4,-41.70000076,214.5,8.46589756,1.11090958,4.90332508,0.0191625,-,17.64705849,0.01299243,0.86298645,0.17572121,0.39982924,27.05882454,27.45098114,-,-,55.40000153,22.49060631,14.64881134,-,1404,-,-136.8110199,36.7740097,-76.03827667,8.23529434,24.60629845,24.23347664,17.56830978
Sun Nov 26 15:19:41 EST 2017,19:41.4,-76.03835477,36.77393271,11,3,-41.79999924,218.1,8.1211319,1.68551803,4.8267107,-0.02044536,-,16.86274529,-0.08203125,0.78488815,0.11714748,0.36078009,27.05882454,27.45098114,-,-,55.40000153,22.50466156,14.64881134,-,1414,-,-137.1390991,36.77393341,-76.03835297,7.45098066,24.60629845,24.23347664,17.56830978
Sun Nov 26 15:19:42 EST 2017,19:42.4,-76.03843422,36.77385572,11.25,4,-42.29999924,219.5,8.31266785,3.33272886,5.47793341,0.08916777,-,15.68627453,-0.05884503,0.78488815,0.22258021,0.36858991,25.09803963,25.09803963,-,-,55.40000153,22.51849365,14.64881134,-,1403,-,-138.7795258,36.77385712,-76.03843689,6.27450991,25.16553307,24.23347664,17.56830978
Sun Nov 26 15:19:43 EST 2017,19:43.4,-76.03851621,36.77378363,11,4,-42,222.2,8.38928318,1.60890353,4.86501789,-0.01603561,-,15.68627453,-0.07152785,0.76536351,0.26553428,0.35297027,25.49019623,25.88235283,-,-,55.40000153,22.53210449,14.64881134,-,1399,-,-137.7952728,36.77378464,-76.03851318,5.88235283,24.60629845,24.23347664,-
Sun Nov 26 15:19:44 EST 2017,19:44.4,-76.03859983,36.77371874,10.75,3,-42.5,224.9,8.15943909,1.64721072,4.5202527,0.008894,-,16.07843208,0.02010725,0.83174706,0.30067852,0.40763909,25.88235283,26.27450943,-,-,55.40000153,22.5454998,14.64881134,-,1385,-,-139.4356995,36.77371979,-76.03859711,6.27450991,24.04706573,24.23347664,-
Sun Nov 26 15:19:45 EST 2017,19:45.4,-76.03869016,36.77365193,10.75,4,-41.90000153,227.1,7.58483076,2.26012635,4.36702394,-0.03098286,-,16.47058868,-0.03026606,0.80441266,0.20696054,0.39982924,26.27450943,26.66666794,-,-,55.40000153,22.56203651,14.64881134,-,1388,-,-137.4671936,36.77365112,-76.03868866,6.66666698,24.04706573,23.61210442,-
Sun Nov 26 15:19:46 EST 2017,19:46.4,-76.03877902,36.77358965,10.75,4,-42,229,8.46589756,2.22181916,5.01824665,-0.01711428,-,15.68627453,0.07354382,0.87079626,0.23429495,0.4818325,26.27450943,26.66666794,-,-,57.20000076,22.57011414,14.64881134,-,1384,-,-137.7952728,36.77359009,-76.03878021,6.27450991,24.04706573,23.61210442,-
Sun Nov 26 15:19:47 EST 2017,19:47.4,-76.03887575,36.77353122,10.75,4,-42.20000076,232.2,7.85298157,2.71981311,4.90332508,0.00531773,-,15.68627453,-0.05780798,0.80050778,0.26162934,0.32173091,25.88235283,26.27450943,-,-,57.20000076,22.58590126,14.64881134,-,1378,-,-138.4514465,36.77353287,-76.03887939,5.88235283,24.04706573,23.61210442,-
Sun Nov 26 15:19:48 EST 2017,19:48.4,-76.0389729,36.77347558,10.5,4,-41.70000076,235,8.04451752,2.45166254,4.97993946,-0.0183406,-,16.47058868,-0.07427644,0.78488815,0.15619664,0.364685,27.05882454,27.05882454,-,-,57.20000076,22.59361649,14.64881134,-,1383,-,-136.8110199,36.77347565,-76.03897095,7.05882359,23.48783112,23.61210442,-
Sun Nov 26 15:19:49 EST 2017,19:49.4,-76.03906878,36.77342169,10.5,5,-41.59999847,235.1,8.65743351,0.91937345,4.90332508,0.00601573,-,16.47058868,0.02746252,0.84346181,0.31239328,0.39592433,26.66666794,26.66666794,-,-,57.20000076,22.60121727,14.64881134,-,1379,-,-136.4829407,36.77342224,-76.03907013,6.66666698,23.48783112,23.61210442,-
Sun Nov 26 15:19:50 EST 2017,19:50.4,-76.0391752,36.77337883,10.75,4,-41.5,239,7.66144562,2.14520478,5.28639746,-0.00727338,-,16.47058868,-0.02594071,0.78098321,0.2186753,0.43887842,26.66666794,26.66666794,-,-,57.20000076,22.62065315,14.64881134,-,1384,-,-136.1548615,36.77338028,-76.03917694,6.66666698,24.04706573,24.23347664,24.34572792
Sun Nov 26 15:19:51 EST 2017,19:51.4,-76.03928371,36.77333534,10.75,4,-40.20000076,241.5,7.73806,0.68953007,4.63517427,0.01130482,-,16.47058868,-0.05297,0.82003236,-0.0234295,0.37249482,26.66666794,26.66666794,-,-,57.20000076,22.63242531,14.64881134,-,1381,-,-131.8897705,36.7733345,-76.03928375,7.05882359,24.04706573,24.23347664,24.34572792
Sun Nov 26 15:19:52 EST 2017,19:52.4,-76.03938455,36.77328743,10.75,4,-40.20000076,240,8.23605347,0.03830723,4.90332508,-0.01593699,-,17.25490189,-0.00350034,0.86689138,0.05076391,0.38811451,27.84313774,28.23529434,-,-,57.20000076,22.63952446,14.64881134,-,1384,-,-131.8897705,36.77328873,-76.03938293,7.84313726,24.04706573,23.61210442,24.34572792
Sun Nov 26 15:19:53 EST 2017,19:53.4,-76.03948665,36.77324162,10.5,4,-40.09999847,240.2,7.77636719,0.19153613,4.5202527,-0.00159768,-,17.64705849,-0.05664265,0.81222248,-0.1444819,0.35687518,28.23529434,28.62745094,-,-,57.20000076,22.64652252,14.64881134,-,1377,-,-131.561676,36.77324295,-76.03948975,8.23529434,23.48783112,23.61210442,24.34572792
Sun Nov 26 15:19:54 EST 2017,19:54.4,-76.03959625,36.77319545,10.75,4,-39.90000153,240.7,8.46589756,-1.57059634,4.13718033,-0.00722635,-,17.64705849,0.0656333,0.89813066,-0.21477039,0.4310686,28.23529434,28.62745094,-,-,57.20000076,22.66462517,14.64881134,-,1393,-,-130.9055176,36.77319717,-76.03959656,8.23529434,24.04706573,24.23347664,-
Sun Nov 26 15:19:55 EST 2017,19:55.4,-76.03970279,36.77314798,10.75,4,-39.5,240.7,7.50821638,-1.18752408,4.40533113,0.0173562,-,16.47058868,-0.0073435,0.86689138,-0.1444819,0.36078009,26.27450943,28.62745094,-,-,57.20000076,22.67567253,14.64881134,-,1406,-,-129.5931702,36.77314758,-76.03970337,7.05882359,24.04706573,24.23347664,23.96478462
Sun Nov 26 15:19:56 EST 2017,19:56.4,-76.03980817,36.77309551,10.75,4,-40.5,238.3,7.66144562,-2.18351197,4.78840351,0.01537482,-,16.07843208,-0.00417441,0.84736669,-0.17572121,0.39201942,26.66666794,26.66666794,-,-,57.20000076,22.69730949,14.64881134,-,1398,-,-132.8740234,36.77309418,-76.03981018,6.66666698,24.04706573,24.23347664,23.96478462
Sun Nov 26 15:19:57 EST 2017,19:57.4,-76.03991015,36.77304736,10.5,4,-40.79999924,236.5,8.92558384,-2.06859016,6.24407816,0.02978413,-,16.47058868,0.13427304,0.88251102,-0.37487194,0.50526196,27.05882454,27.45098114,-,-,57.20000076,22.70790291,14.64881134,-,1405,-,-133.8582611,36.7730484,-76.03990936,7.05882359,23.48783112,24.23347664,23.96478462
Sun Nov 26 15:19:58 EST 2017,19:58.4,-76.04000282,36.77295856,11,4,-40.59999847,229.3,8.04451752,-2.22181916,4.25210238,-0.02621013,-,17.25490189,-0.05738699,0.80441266,-0.21477039,0.34125552,28.23529434,28.23529434,-,-,57.20000076,22.71835327,14.64881134,-,1417,-,-133.2020874,36.77295685,-76.04000092,7.84313726,24.60629845,24.23347664,-
Sun Nov 26 15:19:59 EST 2017,19:59.4,-76.04009563,36.77289595,11,4,-40.40000153,227.8,7.85298157,-2.26012635,4.90332508,0.01404305,-,17.25490189,-0.00547765,0.81222248,-0.23429495,0.42325872,27.84313774,28.23529434,-,-,57.20000076,22.74722481,14.64881134,-,1420,-,-132.5459442,36.77289581,-76.04009247,7.84313726,24.60629845,24.85484695,23.75873756
Sun Nov 26 15:20:00 EST 2017,20:00.4,-76.0401781,36.77280992,11,4,-40.5,222.4,7.96790314,-0.9576807,3.83072281,0.0172611,-,16.47058868,-0.07040277,0.77707827,-0.13276714,0.39201942,26.66666794,27.05882454,-,-,57.20000076,22.7613678,14.64881134,-,1422,-,-132.8740234,36.77280807,-76.04017639,6.66666698,24.60629845,24.85484695,23.75873756
Sun Nov 26 15:20:01 EST 2017,20:01.4,-76.04025798,36.77273942,11,4,-40.70000076,220.5,8.81066227,-0.99598789,4.86501789,0.03064512,-,16.47058868,0.05136194,0.90984541,-0.05466883,0.42325872,26.66666794,26.66666794,-,-,57.20000076,22.77532387,14.64881134,-,1423,-,-133.5301819,36.77273941,-76.04026031,6.66666698,24.60629845,24.85484695,23.75873756
Sun Nov 26 15:20:02 EST 2017,20:02.4,-76.04033361,36.77266115,11,5,-40.90000153,218.7,7.81467438,-0.9576807,4.67348194,0.00529939,-,16.47058868,-0.01704441,0.83565199,-0.0976229,0.40763909,26.66666794,27.05882454,-,-,57.20000076,22.78498077,14.64881134,-,1415,-,-134.1863556,36.7726593,-76.04033661,6.66666698,24.60629845,24.23347664,23.75873756
Sun Nov 26 15:20:03 EST 2017,20:03.4,-76.04039023,36.77257853,11,5,-41,215.2,8.08282471,-1.11090958,4.78840351,0.00250046,-,16.47058868,-0.02671651,0.84346181,-0.10933765,0.37249482,26.66666794,27.05882454,-,-,57.20000076,22.80391502,14.64881134,-,1402,-,-134.5144348,36.77257919,-76.04039001,6.66666698,24.60629845,24.23347664,-
Sun Nov 26 15:20:04 EST 2017,20:04.4,-76.04044868,36.77248522,11,4,-40.29999924,212.1,7.66144562,-1.22583127,5.13316822,0.00953791,-,15.29411793,-0.06760832,0.8083176,-0.11714748,0.34906533,26.66666794,26.66666794,-,-,57.20000076,22.8132,14.64881134,-,1394,-,-132.2178497,36.77248383,-76.04045105,5.49019623,24.60629845,24.23347664,-
Sun Nov 26 15:20:05 EST 2017,20:05.4,-76.0405029,36.77240738,10.75,4,-40.70000076,208.6,8.23605347,-2.29843354,4.36702394,0.04847884,-,14.90196133,-0.04873388,0.81222248,-0.17962612,0.36078009,22.35294151,23.52941132,-,-,57.20000076,22.81835365,14.64881134,-,1345,-,-133.5301819,36.77240753,-76.04050446,5.09803915,24.04706573,23.61210442,-
Sun Nov 26 15:20:06 EST 2017,20:06.4,-76.04056048,36.7723303,10.5,4,-41,206.1,8.1211319,-1.76213241,5.7843914,0.05111736,-,15.29411793,-0.07993092,0.74193406,-0.22258021,0.39592433,25.09803963,25.88235283,-,-,57.20000076,22.82450676,14.64881134,-,1360,-,-134.5144348,36.77233124,-76.04055786,5.88235283,23.48783112,22.9907341,-
Sun Nov 26 15:20:07 EST 2017,20:07.4,-76.04061027,36.77224472,10.5,4,-41.09999847,203.2,8.77235508,1.8770541,4.5202527,-0.00785496,-,18.03921509,-0.03660444,0.83174706,0.14057697,0.364685,28.62745094,29.80392265,-,-,57.20000076,22.82949066,14.64881134,-,1384,-,-134.842514,36.7722435,-76.04061127,9.01960754,23.48783112,23.61210442,-
