GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Thu Nov 09 13:18:37 EST 2017,18:36.4,-76.31831414,36.92700403,0,3,-35.09999847,0,0.22984336,8.84896946,3.29442143,-0.01819468,-,17.64705849,-0.03686576,-,-,62.59999847,22.15246964,0,-,-115.1574783,36.92700577,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:39 EST 2017,18:38.5,-76.31831408,36.92700398,0,3,-35.09999847,0,0.19153613,8.88727665,3.29442143,-0.01551533,-,17.64705849,-0.0332051,-,-,62.59999847,22.15246964,0,-,-115.1574783,36.92700577,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:41 EST 2017,18:40.7,-76.31831397,36.9270039,0,3,-35.09999847,0,0.19153613,8.88727665,3.25611424,-0.01619162,-,17.64705849,-0.03329191,-,-,62.59999847,22.15246964,0,-,-115.1574783,36.92700577,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:43 EST 2017,18:42.6,-76.31831383,36.92700382,0,3,-35.09999847,0,0.19153613,8.88727665,3.25611424,-0.01641761,-,17.64705849,-0.03464241,-,-,62.59999847,22.15246964,0,-,-115.1574783,36.92700195,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:45 EST 2017,18:44.5,-76.31831373,36.92700376,0,3,-35.09999847,0,0.19153613,8.88727665,3.29442143,-0.01541363,-,17.64705849,-0.03329191,-,-,62.59999847,22.15246964,0,-,-115.1574783,36.92700195,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:47 EST 2017,18:46.5,-76.3183137,36.92700372,0,3,-35,0,0.19153613,8.84896946,3.29442143,-0.01676767,-,17.64705849,-0.0369529,-,-,62.59999847,22.15246964,0,-,-114.8293991,36.92700195,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:49 EST 2017,18:48.3,-76.31831363,36.92700366,0,3,-35,0,0.19153613,8.88727665,3.29442143,-0.01462209,-,17.64705849,-0.0332051,-,-,62.59999847,22.15246964,0,-,-114.8293991,36.92700195,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:51 EST 2017,18:50.2,-76.3183136,36.92700363,0,3,-35,0,0.19153613,8.84896946,3.29442143,-0.0165922,-,17.64705849,-0.0369529,-,-,62.59999847,22.15246964,0,-,-114.8293991,36.92700195,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:53 EST 2017,18:52.2,-76.31831355,36.92700361,0,3,-35,0,0.19153613,8.88727665,3.25611424,-0.01597208,-,17.64705849,-0.03464241,-,-,62.59999847,22.15246964,0,-,-114.8293991,36.92700195,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:55 EST 2017,18:54.4,-76.31831353,36.92700361,0,3,-35,0,0.22984336,8.88727665,3.25611424,-0.01588517,-,17.64705849,-0.03455548,-,-,62.59999847,22.15246964,0,-,-114.8293991,36.92700195,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:57 EST 2017,18:56.3,-76.31831345,36.92700357,0,3,-35,0,0.30645782,8.96389103,3.25611424,-0.008331,-,17.64705849,-0.02699868,-,-,62.59999847,22.15246964,0,-,-114.8293991,36.92700195,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:18:58 EST 2017,18:58.1,-76.31831342,36.92700354,0,3,-35,0,0.22984336,8.88727665,3.25611424,-0.01557415,-,17.64705849,-0.03455548,-,-,62.59999847,22.15246964,0,-,-114.8293991,36.92700195,-76.3183136,8.23529434,0,0,-
Thu Nov 09 13:19:00 EST 2017,19:00.0,-76.31831335,36.9270035,0,3,-35,0,0.19153613,8.84896946,3.06457806,-0.02620214,-,22.74509811,-0.04898254,-,-,66.19999695,22.15246964,0,-,-114.8293991,36.92700195,-76.3183136,16.07843208,0,0,-
Thu Nov 09 13:19:03 EST 2017,19:02.7,-76.31831332,36.92700348,0,3,-35,0,0.19153613,8.92558384,3.25611424,-0.01230538,-,15.68627453,-0.0309744,-,-,66.19999695,22.15246964,1156,-,-114.8293991,36.92700195,-76.3183136,5.88235283,0,0,-
Thu Nov 09 13:19:07 EST 2017,19:07.0,-76.31831324,36.92700347,0,3,-35,0,0.22984336,8.88727665,3.29442143,-0.01418854,-,15.68627453,-0.029629,-,-,66.19999695,22.15246964,791,-,-114.8293991,36.92700195,-76.3183136,5.88235283,0,0,-
Thu Nov 09 13:19:09 EST 2017,19:08.9,-76.31831322,36.92700348,0,3,-35,0,0.22984336,8.92558384,3.29442143,-0.01087397,-,16.86274529,-0.02954252,-,-,66.19999695,22.15246964,887,-,-114.8293991,36.92700195,-76.3183136,7.45098066,0,0,-
Thu Nov 09 13:19:11 EST 2017,19:11.0,-76.31831319,36.92700348,0,3,-35,0,0.22984336,8.88727665,3.29442143,-0.01453531,-,16.47058868,-0.0332051,-,-,66.19999695,22.15246964,892,-,-114.8293991,36.92700195,-76.3183136,7.05882359,0,0,-
Thu Nov 09 13:19:14 EST 2017,19:13.1,-76.31831311,36.92700347,0,3,-35,0,0.19153613,8.92558384,3.29442143,-0.0109604,-,16.47058868,-0.029629,-,-,66.19999695,22.15246964,885,-,-114.8293991,36.92700195,-76.3183136,7.05882359,0,0,-
Thu Nov 09 13:19:16 EST 2017,19:15.1,-76.31831317,36.92700349,0,3,-35,0,0.22984336,8.88727665,3.29442143,-0.01453531,-,16.47058868,-0.02587805,-,-,66.19999695,22.15246964,888,-,-114.8293991,36.92700195,-76.3183136,6.66666698,0,0,-
Thu Nov 09 13:19:18 EST 2017,19:17.2,-76.31831309,36.92700345,0,3,-35,0,0.2681506,8.73404789,3.90733719,-0.00526315,-,18.03921509,-0.01733159,-,-,66.19999695,22.15246964,855,-,-114.8293991,36.92700195,-76.3183136,7.84313726,0,0,-
Thu Nov 09 13:19:20 EST 2017,19:19.5,-76.31831303,36.92700862,0.25,4,-35,173,0.30645782,8.65743351,3.715801,-0.01239575,-,17.25490189,-0.02505603,-,-,66.19999695,22.05138397,885,-,-114.8293991,36.92700958,-76.3183136,8.23529434,0.55923408,0.62137121,0.63857466
Thu Nov 09 13:19:22 EST 2017,19:21.5,-76.31831156,36.92701612,0.25,4,-35.09999847,173,0.03830723,8.73404789,3.83072281,-0.01007679,-,17.25490189,-0.03344976,-,-,66.19999695,21.95124435,896,-,-115.1574783,36.92701721,-76.3183136,7.84313726,0.55923408,0.62137121,0.63857466
Thu Nov 09 13:19:24 EST 2017,19:23.6,-76.31831179,36.92702713,0.5,3,-34.09999847,173,0.5363012,9.0788126,3.40934324,-0.01394966,-,18.8235302,-0.00958266,-,-,66.19999695,21.85781479,945,-,-111.8766327,36.92702866,-76.3183136,9.8039217,1.11846817,1.86411357,3.55050015
Thu Nov 09 13:19:26 EST 2017,19:25.7,-76.31831497,36.92704787,1,4,-34.20000076,350.8,0.42137951,9.27034855,2.22181916,-0.01389581,-,17.25490189,-0.05746793,-,-,66.19999695,21.76525307,926,-,-112.2047272,36.92704773,-76.3183136,7.84313726,2.23693633,1.86411357,3.55050015
Thu Nov 09 13:19:28 EST 2017,19:27.8,-76.31832501,36.92706349,1,4,-33.40000153,331.6,-0.38307226,9.46188545,1.64721072,-0.00120062,-,20,-0.01986585,-,-,66.19999695,21.76525307,848,-,-109.5800552,36.92706299,-76.31832123,9.4117651,2.23693633,0,-
Thu Nov 09 13:19:30 EST 2017,19:30.0,-76.31832053,36.92706437,0.75,4,-33.5,331.6,-0.07661445,9.15542698,2.71981311,-0.00738305,-,21.56862831,-0.05127167,-,-,66.19999695,21.68785858,1252,-,-109.9081345,36.92706299,-76.31832123,12.54901981,1.67770207,4.97096968,28.18193817
Thu Nov 09 13:19:33 EST 2017,19:32.2,-76.31821576,36.92706183,4,4,-33,87.7,0.65122288,8.88727665,2.7581203,-0.00567876,-,20.7843132,-0.03486372,-,-,66.19999695,21.63112831,1478,-,-108.2677155,36.92706299,-76.31821442,12.54901981,8.94774532,9.32056808,37.9862709
Thu Nov 09 13:19:35 EST 2017,19:34.4,-76.31805641,36.92707042,5.75,3,-32.70000076,84.9,0.45968673,8.61912632,3.98395157,-0.01194334,-,15.29411793,-0.02990422,-,-,66.19999695,21.59193993,1635,-,-107.2834702,36.92707062,-76.3180542,5.09803915,12.86238289,13.04879475,40.64979172
Thu Nov 09 13:19:37 EST 2017,19:36.4,-76.31793398,36.92707649,5.25,3,-33.59999847,87.2,0.5363012,8.77235508,4.8267107,0.04111129,-,14.90196133,-0.04434085,-,-,66.19999695,21.54745865,1440,-,-110.2362137,36.92707825,-76.31793213,5.49019623,11.74391556,11.80605221,40.64979172
Thu Nov 09 13:19:39 EST 2017,19:38.5,-76.31784061,36.92708044,3.75,3,-32.70000076,85.3,0.80445176,8.00621033,5.17147589,-0.00596666,-,15.68627453,-0.0305336,-,-,66.19999695,21.48650932,1058,-,-107.2834702,36.92708206,-76.31784058,6.66666698,8.3885107,8.07782555,-
Thu Nov 09 13:19:41 EST 2017,19:40.7,-76.31779,36.92708648,2,4,-33.20000076,89,0.57460839,8.92558384,3.25611424,-0.0165922,-,16.47058868,-0.03227436,-,-,64.40000153,21.40091896,852,-,-108.9238892,36.92708588,-76.31778717,7.05882359,4.47387266,2.48548484,-
Thu Nov 09 13:19:43 EST 2017,19:42.9,-76.31779362,36.92708778,0.5,4,-33.29999924,89,1.22583127,9.0788126,2.83473492,-0.00345206,-,18.4313736,-0.01223612,-,-,64.40000153,21.31052399,811,-,-109.2519684,36.92708588,-76.3177948,8.23529434,1.11846817,1.24274242,-
Thu Nov 09 13:19:46 EST 2017,19:45.0,-76.3177358,36.92703166,3.25,4,-34,146.2,1.8770541,9.04050541,1.64721072,-0.02492541,-,23.52941132,-0.04359874,-,-,64.40000153,21.23757935,1437,-,-111.5485535,36.92703247,-76.31773376,14.90196133,7.2700429,4.97096968,18.51992416
Thu Nov 09 13:19:47 EST 2017,19:47.2,-76.31772567,36.92697541,4.5,4,-34,168.6,-1.03429508,9.80665016,2.83473492,0.00925682,-,29.01960754,-0.01583434,-,-,64.40000153,21.19842339,1932,-,-111.5485535,36.92697525,-76.31772614,21.17647171,10.06621265,12.42742348,67.00364685
Thu Nov 09 13:19:50 EST 2017,19:49.3,-76.31769232,36.92675825,9.5,3,-33.5,174.7,0,8.92558384,2.98796368,-0.00946283,-,21.96078491,-0.00928233,-,-,64.40000153,21.19535637,1677,-,-109.9081345,36.92675781,-76.31769562,14.11764717,21.25089455,20.50524902,134.6335297
Thu Nov 09 13:19:52 EST 2017,19:51.4,-76.31767343,36.92657,10.5,3,-33.5,174.9,-0.42137951,8.61912632,3.79241538,-0.01754738,-,18.4313736,0.00543258,-,-,64.40000153,21.20326614,1777,-,-109.9081345,36.92657089,-76.31767273,9.4117651,23.48783112,22.9907341,47.82979202
Thu Nov 09 13:19:54 EST 2017,19:53.6,-76.31764813,36.92637821,10.5,4,-33.5,172.9,0.07661445,8.31266785,3.63918662,-0.05595523,-,15.29411793,-0.07463919,-,-,64.40000153,21.21383095,1377,-,-109.9081345,36.92637634,-76.31764984,5.88235283,23.48783112,23.61210442,14.72885895
Thu Nov 09 13:19:56 EST 2017,19:55.8,-76.31762071,36.9261962,10.25,3,-33.40000153,171.5,0.5363012,8.92558384,3.67749381,-0.01400985,-,14.90196133,-0.01409933,-,-,64.40000153,21.21887589,1275,-,-109.5800552,36.92619705,-76.31761932,5.09803915,22.9285965,22.36936378,14.72885895
Thu Nov 09 13:19:58 EST 2017,19:57.9,-76.31758949,36.92602405,9.5,3,-33.59999847,170.5,-0.15322891,8.38928318,4.175488,-0.01768525,-,14.50980377,-0.04430092,-,-,64.40000153,21.21847534,1200,-,-110.2362137,36.92602539,-76.31758881,4.70588255,21.25089455,21.12662125,-
Thu Nov 09 13:20:00 EST 2017,20:00.1,-76.31755278,36.92586396,8.75,3,-33.70000076,169.1,0.45968673,8.04451752,5.63116217,0.02417004,-,13.72549057,0.00117424,-,-,62.59999847,21.20193863,1027,-,-110.5643082,36.92586517,-76.31755066,4.31372547,19.5731926,17.39839363,-
Thu Nov 09 13:20:02 EST 2017,20:02.1,-76.31752623,36.92575606,5.25,3,-33.90000153,167.9,0.2681506,8.35097599,4.32871675,-0.0059014,-,13.72549057,-0.04044492,-,-,62.59999847,21.13733482,747,-,-111.2204742,36.92575455,-76.31752777,4.70588255,11.74391556,6.21371174,-
Thu Nov 09 13:20:05 EST 2017,20:04.2,-76.31751802,36.9257351,0,3,-34.29999924,0,0.03830723,8.81066227,3.44765043,-0.01654899,-,14.50980377,-0.03521951,-,-,62.59999847,21.13733482,711,-,-112.5328064,36.92573547,-76.31752014,4.70588255,0,0,-
Thu Nov 09 13:20:07 EST 2017,20:06.4,-76.31751774,36.92573443,0,3,-34.29999924,0,0.15322891,8.88727665,3.56257224,-0.01392438,-,14.11764717,-0.04168613,-,-,62.59999847,21.13733482,665,-,-112.5328064,36.92573547,-76.31752014,4.70588255,0,0,-
Thu Nov 09 13:20:10 EST 2017,20:09.2,-76.31751728,36.92573245,0.25,3,-34.29999924,165.8,-0.5363012,9.6534214,1.07260239,0.00982128,-,14.11764717,-0.00303347,-,-,62.59999847,21.13733482,659,-,-112.5328064,36.92573166,-76.31752014,9.4117651,0.55923408,0,-
Thu Nov 09 13:20:15 EST 2017,20:14.8,-76.31743895,36.92543936,10,4,-34.09999847,166.9,-0.19153613,8.84896946,2.41335535,-0.04581541,-,14.11764717,-0.01893232,-,-,62.59999847,21.13733482,2045,-,-111.8766327,36.92543793,-76.31743622,9.4117651,22.36936378,0,-
Thu Nov 09 13:20:17 EST 2017,20:16.1,-76.317366,36.92522668,12.5,3,-33.79999924,164.6,-0.57460839,9.0788126,3.44765043,0.01473349,-,22.74509811,-0.00798168,-,-,64.40000153,21.16662216,2045,-,-110.8923874,36.92522812,-76.31736755,15.29411793,27.96170425,27.96170425,-
Thu Nov 09 13:20:19 EST 2017,20:18.4,-76.31727868,36.92499862,13.5,4,-33.59999847,162.5,-0.72783732,8.54251194,3.21780705,-0.04752088,-,21.96078491,-0.01883118,-,-,64.40000153,21.20362854,1758,-,-110.2362137,36.92499924,-76.317276,13.72549057,30.19863892,29.82581711,118.8821182
Thu Nov 09 13:20:21 EST 2017,20:20.6,-76.31718224,36.92475529,14.25,4,-33.29999924,161.4,-0.19153613,9.0788126,3.63918662,0.01623785,-,18.4313736,-0.00242145,-,-,62.59999847,21.24824905,1826,-,-109.2519684,36.9247551,-76.31718445,9.4117651,31.87634087,31.68992996,44.25711441
Thu Nov 09 13:20:23 EST 2017,20:22.8,-76.31706867,36.92450975,14.25,4,-33.29999924,158.9,-0.11492168,8.81066227,3.86903,-0.04237588,-,19.2156868,-0.03739664,-,-,62.59999847,21.29249382,1813,-,-109.2519684,36.92451096,-76.31707001,11.76470566,31.87634087,31.68992996,44.25711441
Thu Nov 09 13:20:25 EST 2017,20:25.1,-76.31695232,36.92427045,14.25,3,-32.70000076,158,-0.30645782,8.88727665,3.94564438,-0.00203134,-,16.47058868,-0.00795861,-,-,62.59999847,21.33374405,1774,-,-107.2834702,36.92427063,-76.31695557,7.45098066,31.87634087,31.06855965,-
Thu Nov 09 13:20:28 EST 2017,20:27.3,-76.31676039,36.92394275,13,4,-32.5,154.6,0.42137951,8.58081913,4.32871675,-0.00385902,-,16.47058868,-0.02643423,-,-,62.59999847,21.36681366,1683,-,-106.6272965,36.92394257,-76.3167572,5.88235283,29.08017159,29.20444679,-
Thu Nov 09 13:20:30 EST 2017,20:29.4,-76.31663962,36.92375323,11.5,4,-32.59999847,154,1.60890353,6.85699368,6.05254173,0.01630878,-,14.50980377,0.08797303,-,-,62.59999847,21.38400841,1476,-,-106.9553757,36.92375183,-76.31664276,4.70588255,25.72476578,25.47621918,-
Thu Nov 09 13:20:32 EST 2017,20:31.5,-76.31654627,36.92360996,8.25,4,-32.59999847,152.4,-0.8810662,9.92157173,1.99197578,0.0544582,-,26.27450943,-0.11820781,-,-,62.59999847,21.3699913,1067,-,-106.9553757,36.92361069,-76.31654358,14.11764717,18.45472336,18.01976395,-
Thu Nov 09 13:20:34 EST 2017,20:33.6,-76.31645505,36.92347424,9.25,4,-32.79999924,150.3,0.72783732,9.61511421,2.26012635,0.02857751,-,26.27450943,0.09889276,-,-,62.59999847,21.36898041,2089,-,-107.6115494,36.92347336,-76.31645203,21.56862831,20.69165993,21.12662125,42.63759232
Thu Nov 09 13:20:36 EST 2017,20:35.6,-76.31632353,36.92329084,12,4,-32.79999924,149.8,-1.07260239,9.69172859,2.60489154,0.04783231,-,26.27450943,0.02918383,-,-,62.59999847,21.39622307,2085,-,-107.6115494,36.92329025,-76.31632233,16.47058868,26.84323311,27.96170425,129.7264557
Thu Nov 09 13:20:38 EST 2017,20:37.7,-76.31617293,36.92308777,13.5,4,-33.20000076,148.4,-0.45968673,8.65743351,3.21780705,-0.03833675,-,26.27450943,-0.02733591,-,-,62.59999847,21.43347168,1774,-,-108.9238892,36.92308807,-76.31616974,13.72549057,30.19863892,30.44718933,62.98608398
Thu Nov 09 13:20:40 EST 2017,20:39.9,-76.31599078,36.92286985,14.5,4,-33.29999924,146.1,0.07661445,7.77636719,2.7581203,-0.03366724,-,27.05882454,-0.06656971,-,-,60.79999924,21.47805214,1856,-,-109.2519684,36.92287064,-76.31599426,16.47058868,32.43557358,32.31130219,49.55674362
Thu Nov 09 13:20:42 EST 2017,20:41.9,-76.31579155,36.92264756,15.25,4,-33.59999847,144.9,-0.76614451,8.96389103,3.25611424,0.00076307,-,27.05882454,-0.02436763,-,-,60.79999924,21.53241348,1632,-,-110.2362137,36.92264938,-76.31578827,16.07843208,34.11327744,34.79678726,72.17172241
Thu Nov 09 13:20:45 EST 2017,20:44.1,-76.31545309,36.92229891,16.5,4,-33.70000076,140.5,-0.5363012,8.58081913,2.98796368,-0.00960218,-,23.13725471,-0.07185659,-,-,60.79999924,21.59391212,1626,-,-110.5643082,36.92229843,-76.31545258,14.90196133,36.90944672,36.66090012,64.31079865
Thu Nov 09 13:20:47 EST 2017,20:46.3,-76.31519744,36.92206709,17.25,4,-33.29999924,138.2,-0.07661445,8.35097599,2.98796368,-0.07684535,-,21.56862831,0.01737385,-,-,60.79999924,21.66245842,1690,-,-109.2519684,36.92206573,-76.31520081,12.54901981,38.58715057,38.52501297,58.36936951
Thu Nov 09 13:20:49 EST 2017,20:48.5,-76.31493494,36.92183367,17.5,4,-33.20000076,138.4,0,9.46188545,3.14119267,-0.01256999,-,21.17647171,0.01662366,-,-,60.79999924,21.73295975,1709,-,-108.9238892,36.92183304,-76.31493378,12.94117641,39.14638519,39.14638519,19.77417374
Thu Nov 09 13:20:51 EST 2017,20:50.7,-76.31467,36.92159019,17.75,4,-32.40000153,138.7,-0.38307226,8.88727665,3.33272886,-0.01266748,-,20.3921566,-0.03133664,-,-,60.79999924,21.8053875,1733,-,-106.2992172,36.9215889,-76.31466675,12.15686321,39.705616,39.76775742,19.46244621
Thu Nov 09 13:20:53 EST 2017,20:52.7,-76.31441119,36.92134104,18,5,-32.79999924,140.1,-0.07661445,8.73404789,3.63918662,-0.01645416,-,20.3921566,0.05544677,-,-,60.79999924,21.8797226,1763,-,-107.6115494,36.92134094,-76.31441498,12.54901981,40.26485062,40.38912582,19.58880615
Thu Nov 09 13:20:55 EST 2017,20:55.0,-76.3141326,36.9210921,18.25,5,-33.40000153,138.5,0.49799395,8.77235508,3.44765043,-0.01885217,-,18.03921509,-0.03752346,-,-,60.79999924,21.95346451,1767,-,-109.5800552,36.92109299,-76.31413269,8.62745094,40.82408524,40.38912582,19.58880615
Thu Nov 09 13:20:58 EST 2017,20:57.2,-76.31373845,36.92072584,18,6,-33.5,139.2,0.34476504,9.27034855,3.44765043,0.0278371,-,21.17647171,0.00918173,-,-,60.79999924,22.02662277,1751,-,-109.9081345,36.92072678,-76.31373596,12.15686321,40.26485062,40.38912582,-
Thu Nov 09 13:21:00 EST 2017,20:59.2,-76.31346511,36.92047026,18.25,6,-34.09999847,139,0.11492168,8.81066227,3.60087943,-0.01068532,-,21.17647171,-0.10157949,-,-,60.79999924,22.0992012,1764,-,-111.8766327,36.92047119,-76.3134613,7.84313726,40.82408524,40.38912582,-
Thu Nov 09 13:21:02 EST 2017,21:01.4,-76.3131818,36.92020811,18,5,-33.59999847,139.2,0.19153613,8.92558384,3.60087943,0.00029224,-,19.2156868,-0.01837251,-,-,60.79999924,22.16876221,1725,-,-110.2362137,36.92020798,-76.31317902,10.98039246,40.26485062,39.76775742,-
Thu Nov 09 13:21:04 EST 2017,21:03.6,-76.31291919,36.91998386,17.5,5,-33.79999924,137.9,0.22984336,8.73404789,3.52426481,-0.03575057,-,17.64705849,-0.03414464,-,-,60.79999924,22.23534203,1712,-,-110.8923874,36.91998291,-76.31291962,8.23529434,39.14638519,39.14638519,-
Thu Nov 09 13:21:06 EST 2017,21:05.8,-76.31268181,36.91973772,17.5,6,-34.40000153,138.9,0.07661445,8.61912632,3.52426481,-0.03175193,-,18.8235302,-0.05878827,-,-,60.79999924,22.29897308,1680,-,-112.8609009,36.91973877,-76.31268311,9.4117651,39.14638519,38.52501297,-
Thu Nov 09 13:21:08 EST 2017,21:08.0,-76.31247718,36.91950455,16.75,6,-33.59999847,139.8,0,8.88727665,3.25611424,-0.01616961,-,18.4313736,-0.03484001,-,-,60.79999924,22.35969162,1691,-,-110.2362137,36.91950607,-76.31247711,9.4117651,37.46868134,37.90364456,-
Thu Nov 09 13:21:11 EST 2017,21:10.2,-76.31209745,36.91915746,17,6,-32.5,138.5,0.49799395,8.50420475,3.86903,-0.01562484,-,16.47058868,-0.04593087,-,-,60.79999924,22.41993904,1659,-,-106.6272965,36.91915894,-76.31209564,7.05882359,38.02791595,37.90364456,-
Thu Nov 09 13:21:13 EST 2017,21:12.4,-76.31185144,36.91892445,16.5,6,-31.79999924,139,-0.34476504,8.81066227,3.83072281,-0.00102168,-,15.29411793,-0.02544738,-,-,60.79999924,22.47492409,1592,-,-104.3307037,36.91892624,-76.3118515,6.66666698,36.90944672,36.66090012,-
Thu Nov 09 13:21:15 EST 2017,21:14.6,-76.31161037,36.91871373,15.75,6,-32.20000076,138.3,0,8.81066227,4.06056595,0.01057369,-,14.90196133,-0.01073881,-,-,60.79999924,22.52231598,1493,-,-105.6430435,36.91871262,-76.31160736,5.09803915,35.23174286,34.79678726,-
Thu Nov 09 13:21:17 EST 2017,21:16.6,-76.31138187,36.91852176,14.25,6,-32.09999847,138.4,0.34476504,8.61912632,4.55855989,0.00958645,-,14.90196133,-0.02676346,-,-,60.79999924,22.55505943,1365,-,-105.3149567,36.91852188,-76.31137848,4.70588255,31.87634087,31.06855965,-
Thu Nov 09 13:21:19 EST 2017,21:18.6,-76.31119021,36.91834906,12.5,5,-32,139.4,0.30645782,8.38928318,5.09486103,0.02001518,-,14.90196133,0.00135716,-,-,60.79999924,22.57095337,1173,-,-104.9868774,36.91835022,-76.31118774,4.70588255,27.96170425,26.71896172,-
Thu Nov 09 13:21:21 EST 2017,21:20.9,-76.3110219,36.91821299,9.5,3,-31.10000038,139.1,0.07661445,8.35097599,4.75009632,0.00399926,-,13.72549057,-0.02028627,-,-,60.79999924,22.5607357,1182,-,-102.0341187,36.91821289,-76.3110199,3.92156863,21.25089455,19.88387871,-
Thu Nov 09 13:21:23 EST 2017,21:23.0,-76.31091099,36.91810102,7.75,4,-31.10000038,139.6,0.2681506,8.46589756,4.94163227,0.01862037,-,13.33333397,-0.02499348,-,-,60.79999924,22.52705956,1113,-,-102.0341187,36.91810226,-76.31091309,3.52941179,17.33625603,13.67016602,-
Thu Nov 09 13:21:26 EST 2017,21:25.3,-76.31080214,36.91801964,3.5,5,-30.10000038,136.2,0.80445176,8.35097599,4.94163227,0.00080352,-,13.72549057,-0.00712064,-,-,60.79999924,22.46784401,830,-,-98.75328064,36.91801834,-76.31079865,3.92156863,7.82927656,6.83508301,-
Thu Nov 09 13:21:28 EST 2017,21:27.5,-76.31082514,36.91801399,0.25,3,-30.60000038,140,0,8.81066227,3.48595762,-0.01512712,-,14.11764717,-0.03379714,-,-,60.79999924,22.38805008,636,-,-100.3936997,36.91801453,-76.31082153,4.31372547,0.55923408,1.24274242,-
Thu Nov 09 13:21:30 EST 2017,21:29.5,-76.31082782,36.91800971,0.25,3,-30.60000038,140,0.19153613,8.81066227,3.86903,0.00010574,-,14.11764717,-0.03965021,-,-,60.79999924,22.38805008,689,-,-100.3936997,36.91801071,-76.31082916,4.31372547,0.55923408,0,-
Thu Nov 09 13:21:32 EST 2017,21:31.5,-76.3108132,36.91800294,0.5,4,-29.70000076,140,-0.07661445,8.96389103,3.06457806,-0.01540413,-,14.11764717,-0.02665373,-,-,60.79999924,22.38805008,710,-,-97.44094849,36.91800308,-76.3108139,5.09803915,1.11846817,0,-
Thu Nov 09 13:21:34 EST 2017,21:33.7,-76.31079025,36.91799327,1.25,4,-28.70000076,140.3,-0.8810662,9.23204136,2.03028297,-0.01325029,-,21.56862831,-0.03191971,-,-,60.79999924,22.31583595,1038,-,-94.16011047,36.91799164,-76.31079102,12.15686321,2.79617047,3.10685587,14.31562233
Thu Nov 09 13:21:36 EST 2017,21:36.0,-76.31074925,36.91795091,3,4,-28.60000038,139.3,-0.38307226,9.27034855,1.49398184,0.00070249,-,27.05882454,-0.00436591,-,-,60.79999924,22.26734543,1929,-,-93.83202362,36.91794968,-76.31075287,18.8235302,6.71080828,9.32056808,40.85153961
Thu Nov 09 13:21:39 EST 2017,21:38.2,-76.31059898,36.9177922,8,4,-27.79999924,140.1,-0.03830723,8.65743351,2.64319873,-0.05826581,-,23.52941132,-0.07695056,-,-,60.79999924,22.2515564,2244,-,-91.20734406,36.91779327,-76.31060028,16.07843208,17.89549065,18.01976395,92.96565247
Thu Nov 09 13:21:41 EST 2017,21:40.4,-76.3104579,36.91766049,10.25,4,-28.39999962,139.7,-0.99598789,8.1211319,2.52827692,-0.03282366,-,20.7843132,-0.08918171,-,-,62.59999847,22.25199318,1755,-,-93.17584991,36.91765976,-76.31045532,10.58823586,22.9285965,22.36936378,76.95330048
Thu Nov 09 13:21:43 EST 2017,21:42.4,-76.31030161,36.9175091,10.75,5,-28.89999962,140.1,0.8810662,7.96790314,2.64319873,-0.0632919,-,20.7843132,-0.13925889,-,-,62.59999847,22.26159859,1552,-,-94.81626892,36.91751099,-76.31030273,11.76470566,24.04706573,24.85484695,54.77395248
Thu Nov 09 13:21:45 EST 2017,21:44.6,-76.31012668,36.91735773,11.5,5,-28.60000038,138.6,0.84275901,8.65743351,2.45166254,-0.03766498,-,20.7843132,-0.0784561,-,-,62.59999847,22.27341652,1510,-,-93.83202362,36.9173584,-76.31012726,16.47058868,25.72476578,25.47621918,15.2491827
Thu Nov 09 13:21:47 EST 2017,21:46.6,-76.30992969,36.91716166,13,4,-28.79999924,139.6,-0.84275901,8.1211319,2.9113493,0.01528718,-,20.7843132,-0.02638728,-,-,62.59999847,22.29880524,1716,-,-94.4881897,36.91716003,-76.30992889,7.05882359,29.08017159,29.20444679,85.52845001
Thu Nov 09 13:21:49 EST 2017,21:48.7,-76.309734,36.91698052,13.25,4,-28.60000038,139.7,0.11492168,9.27034855,3.33272886,0.02326959,-,20.7843132,0.00551615,-,-,62.59999847,22.32400703,1692,-,-93.83202362,36.91698074,-76.30973053,10.1960783,29.6394043,29.20444679,85.52845001
