GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Tue Oct 24 18:05:51 EDT 2017,05:51.7,-76.00908586,36.7604298,0,7,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:05:54 EDT 2017,05:53.6,-76.00908585,36.7604298,0,7,-34.90000153,0,0.03830723,-2.79642749,9.50019264,0.02850956,-,17.64705849,0.00985446,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:05:55 EDT 2017,05:55.4,-76.00908585,36.7604298,0,6,-34.90000153,0,0.03830723,-2.83473492,9.53849983,0.03271483,-,17.64705849,0.01470812,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:05:57 EDT 2017,05:57.2,-76.00908581,36.76042981,0,5,-34.90000153,0,0.03830723,-2.79642749,9.57680702,0.03282264,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:05:59 EDT 2017,05:59.1,-76.00908575,36.76042981,0,6,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:01 EDT 2017,06:00.9,-76.0090857,36.76042982,0,5,-34.90000153,0,0,-2.79642749,9.53849983,0.03247417,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:03 EDT 2017,06:02.8,-76.00908567,36.76042983,0,6,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.0173438,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:05 EDT 2017,06:04.8,-76.00908563,36.76042983,0,7,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:06 EDT 2017,06:06.7,-76.00908562,36.76042984,0,8,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:08 EDT 2017,06:08.4,-76.0090856,36.76042984,0,9,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.0173513,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:10 EDT 2017,06:10.2,-76.00908555,36.76042985,0,11,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:12 EDT 2017,06:12.1,-76.0090855,36.76042985,0,13,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:14 EDT 2017,06:13.8,-76.00908545,36.76042986,0,15,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:15 EDT 2017,06:15.7,-76.00908544,36.76042986,0,15,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.0098469,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:17 EDT 2017,06:17.5,-76.00908539,36.76042987,0,13,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.0173438,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:19 EDT 2017,06:19.5,-76.00908536,36.76042987,0,11,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03291637,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:21 EDT 2017,06:21.3,-76.00908533,36.76042988,0,9,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01250271,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:23 EDT 2017,06:23.1,-76.0090853,36.76042989,0,8,-34.90000153,0,0,-2.79642749,9.53849983,0.03170463,-,17.64705849,0.01251025,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:25 EDT 2017,06:24.9,-76.00908524,36.7604299,0,8,-34.90000153,0,0.03830723,-2.79642749,9.50019264,0.02850956,-,17.64705849,0.00985446,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:26 EDT 2017,06:26.7,-76.00908522,36.7604299,0,8,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:28 EDT 2017,06:28.5,-76.00908519,36.76042991,0,10,-34.90000153,0,0,-2.79642749,9.53849983,0.03131568,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:30 EDT 2017,06:30.4,-76.00908514,36.76042992,0,9,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:31 EDT 2017,06:32.2,-76.0090851,36.76042993,0,9,-34.90000153,0,0,-2.79642749,9.53849983,0.02972168,-,17.64705849,0.0098469,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:34 EDT 2017,06:34.0,-76.00908508,36.76042994,0,9,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:36 EDT 2017,06:35.9,-76.00908507,36.76042995,0,10,-34.90000153,0,0.03830723,-2.79642749,9.50019264,0.02850956,-,17.64705849,0.00985446,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:37 EDT 2017,06:37.7,-76.00908506,36.76042995,0,11,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:39 EDT 2017,06:39.5,-76.00908504,36.76042996,0,12,-34.90000153,0,0,-2.79642749,9.53849983,0.03172637,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:41 EDT 2017,06:41.3,-76.00908501,36.76042997,0,10,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.0098469,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:43 EDT 2017,06:43.2,-76.00908499,36.76042997,0,10,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03097554,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:45 EDT 2017,06:45.0,-76.00908498,36.76042997,0,9,-34.90000153,0,0.03830723,-2.79642749,9.57680702,0.03600389,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:47 EDT 2017,06:46.8,-76.00908497,36.76042998,0,8,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:49 EDT 2017,06:48.6,-76.00908495,36.76042998,0,7,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:50 EDT 2017,06:50.5,-76.00908493,36.76042999,0,7,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:52 EDT 2017,06:52.3,-76.00908489,36.76043,0,6,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:54 EDT 2017,06:54.2,-76.00908485,36.76043001,0,6,-34.90000153,0,0,-2.79642749,9.53849983,0.03167197,-,17.64705849,0.00985446,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:56 EDT 2017,06:56.0,-76.00908481,36.76043001,0,6,-34.90000153,0,0.03830723,-2.79642749,9.50019264,0.03037903,-,17.64705849,0.0098469,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:58 EDT 2017,06:57.8,-76.00908477,36.76043002,0,6,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:06:59 EDT 2017,06:59.6,-76.00908476,36.76043002,0,7,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:01 EDT 2017,07:01.5,-76.00908474,36.76043003,0,7,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:03 EDT 2017,07:03.3,-76.00908473,36.76043003,0,6,-34.90000153,0,0,-2.79642749,9.53849983,0.03225231,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:05 EDT 2017,07:05.1,-76.00908474,36.76043004,0,7,-34.90000153,0,0,-2.83473492,9.53849983,0.03280509,-,17.64705849,0.0147006,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:07 EDT 2017,07:06.9,-76.00908473,36.76043004,0,8,-34.90000153,0,0.03830723,-2.79642749,9.50019264,0.03037903,-,17.64705849,0.00985446,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:09 EDT 2017,07:08.7,-76.00908473,36.76043004,0,9,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:10 EDT 2017,07:10.5,-76.00908474,36.76043004,0,9,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.0173438,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:12 EDT 2017,07:12.3,-76.00908474,36.76043004,0,8,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.0173438,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:14 EDT 2017,07:14.2,-76.00908475,36.76043004,0,7,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:16 EDT 2017,07:16.0,-76.00908473,36.76043005,0,7,-34.90000153,0,0,-2.7581203,9.53849983,0.0327828,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:18 EDT 2017,07:17.9,-76.00908474,36.76043005,0,7,-34.90000153,0,0.03830723,-2.79642749,9.50019264,0.02850956,-,17.64705849,0.00985446,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:19 EDT 2017,07:19.7,-76.00908474,36.76043005,0,7,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:21 EDT 2017,07:21.5,-76.00908473,36.76043006,0,8,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03131756,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:23 EDT 2017,07:23.4,-76.00908472,36.76043007,0,9,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:25 EDT 2017,07:25.2,-76.00908468,36.76043008,0,8,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225306,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:27 EDT 2017,07:27.0,-76.00908466,36.76043008,0,7,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:29 EDT 2017,07:28.8,-76.00908463,36.76043009,0,5,-34.90000153,0,0,-2.79642749,9.53849983,0.03264159,-,17.64705849,0.01250271,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:30 EDT 2017,07:30.7,-76.00908461,36.7604301,0,5,-34.90000153,0,0,-2.79642749,9.57680702,0.03599638,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:32 EDT 2017,07:32.5,-76.00908457,36.7604301,0,5,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03170839,-,17.64705849,0.01250271,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:34 EDT 2017,07:34.4,-76.00908453,36.76043011,0,6,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:36 EDT 2017,07:36.2,-76.0090845,36.76043011,0,7,-34.90000153,0,0,-2.7581203,9.53849983,0.03115696,-,17.64705849,0.01250271,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:38 EDT 2017,07:38.0,-76.00908448,36.76043012,0,7,-34.90000153,0,0.03830723,-2.7581203,9.53849983,0.03481547,-,17.64705849,0.0173438,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:39 EDT 2017,07:39.9,-76.00908448,36.76043012,0,7,-34.90000153,0,0,-2.79642749,9.57680702,0.03599638,-,17.64705849,0.01251025,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:41 EDT 2017,07:41.7,-76.0090845,36.76043011,0,8,-34.90000153,0,0,-2.7581203,9.53849983,0.03170463,-,17.64705849,0.01250271,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:43 EDT 2017,07:43.5,-76.00908447,36.76043012,0,8,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:45 EDT 2017,07:45.3,-76.00908445,36.76043012,0,8,-34.90000153,0,0,-2.79642749,9.53849983,0.03225231,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:47 EDT 2017,07:47.1,-76.00908444,36.76043012,0,8,-34.90000153,0,0,-2.79642749,9.53849983,0.03197753,-,17.64705849,0.01250271,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:49 EDT 2017,07:48.8,-76.0090844,36.76043014,0,8,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:50 EDT 2017,07:50.6,-76.0090844,36.76043014,0,7,-34.90000153,0,0,-2.79642749,9.50019264,0.02850193,-,17.64705849,0.00985446,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:52 EDT 2017,07:52.4,-76.00908443,36.76043014,0,8,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03131568,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:54 EDT 2017,07:54.2,-76.00908447,36.76043013,0,8,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03075444,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:56 EDT 2017,07:56.0,-76.00908448,36.76043013,0,9,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:58 EDT 2017,07:57.9,-76.0090845,36.76043013,0,10,-34.90000153,0,0,-2.79642749,9.53849983,0.03150376,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:07:59 EDT 2017,07:59.7,-76.0090845,36.76043014,0,10,-34.90000153,0,0,-2.83473492,9.53849983,0.03186846,-,17.64705849,0.00985446,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:01 EDT 2017,08:01.5,-76.0090845,36.76043014,0,11,-35,0,0,-2.79642749,9.53849983,0.03037902,-,17.64705849,0.0098469,-,-,80.59999847,32.36523056,0,-,-114.8293991,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:03 EDT 2017,08:03.3,-76.00908446,36.76043014,0,7,-35,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.8293991,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:05 EDT 2017,08:05.2,-76.00908441,36.76043014,0,4,-35,0,0,-2.83473492,9.50019264,0.03159308,-,17.64705849,0.01095688,-,-,80.59999847,32.36523056,0,-,-114.8293991,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:07 EDT 2017,08:07.0,-76.00908438,36.76043017,0,4,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:09 EDT 2017,08:08.9,-76.00908437,36.76043021,0,3,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.0173438,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:11 EDT 2017,08:10.7,-76.00908435,36.76043023,0,3,-34.90000153,0,0,-2.79642749,9.50019264,0.02850193,-,17.64705849,0.0098469,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:12 EDT 2017,08:12.5,-76.00908433,36.76043024,0,3,-34.90000153,0,0,-2.79642749,9.53849983,0.03075446,-,17.64705849,0.00985446,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:14 EDT 2017,08:14.3,-76.00908433,36.76043026,0,3,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03159496,-,17.64705849,0.01096442,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:16 EDT 2017,08:16.2,-76.00908432,36.76043026,0,3,-35,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.8293991,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:18 EDT 2017,08:18.1,-76.00908431,36.76043027,0,3,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.0173438,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:20 EDT 2017,08:20.1,-76.00908428,36.76043028,0,3,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:22 EDT 2017,08:21.9,-76.00908426,36.76043027,0,3,-34.90000153,0,0,-2.79642749,9.53849983,0.03299962,-,17.64705849,0.0173438,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:24 EDT 2017,08:23.7,-76.00908425,36.76043025,0,3,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:25 EDT 2017,08:25.6,-76.00908423,36.76043024,0,3,-34.90000153,0,0,-2.79642749,9.53849983,0.03203324,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:27 EDT 2017,08:27.4,-76.00908422,36.76043024,0,3,-34.90000153,0,0,-2.79642749,9.53849983,0.03172337,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:29 EDT 2017,08:29.3,-76.00908417,36.76043024,0,3,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:31 EDT 2017,08:31.1,-76.00908412,36.76043024,0,3,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:33 EDT 2017,08:32.9,-76.00908412,36.76043022,0,3,-34.90000153,0,0,-2.79642749,9.53849983,0.0327813,-,17.64705849,0.0173438,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:34 EDT 2017,08:34.7,-76.00908411,36.76043021,0,3,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:36 EDT 2017,08:36.5,-76.00908409,36.76043021,0,3,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:38 EDT 2017,08:38.3,-76.0090841,36.7604302,0,3,-34.90000153,0,0,-2.79642749,9.53849983,0.03234395,-,17.64705849,0.01359473,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:40 EDT 2017,08:40.1,-76.00908413,36.76043023,0,3,-34.90000153,0,0.03830723,-2.79642749,9.53849983,0.03225607,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:42 EDT 2017,08:41.9,-76.00908414,36.76043021,0,3,-34.90000153,0,0.03830723,-2.7581203,9.50019264,0.03188674,-,17.64705849,0.00875839,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:43 EDT 2017,08:43.7,-76.00908415,36.76043022,0,3,-34.90000153,0,0,-2.79642749,9.57680702,0.03599638,-,17.64705849,0.0173438,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
Tue Oct 24 18:08:45 EDT 2017,08:45.5,-76.00908415,36.76043024,0,3,-34.90000153,0,0,-2.79642749,9.53849983,0.03224856,-,17.64705849,0.01360225,-,-,80.59999847,32.36523056,0,-,-114.5013199,36.76042938,-76.00908661,8.23529434,0,0,-
