GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Sun Oct 29 17:47:37 EDT 2017,29-Oct-2017 17:47:37.936,-76.23994378,36.90345938,24.5,4.0,-25.0,282.6,-0.42137951,9.42357826,3.44765043,0.04278082,-,19.6078434,0.02413061,-,-,60.79999924,52.95228195,1909,-,-82.02099609,36.90345764,-76.23994446,10.98039246,54.80493546,54.68066406,29.39835739
Sun Oct 29 17:47:40 EDT 2017,29-Oct-2017 17:47:39.766,-76.24076653,36.90354531,24.75,3.0,-25.399999618530273,275.2,-0.5363012,9.50019264,2.98796368,0.01204256,-,21.96078491,0.01700633,-,-,60.79999924,52.95698166,1971,-,-83.33333588,36.90354538,-76.24076843,14.50980377,55.36417389,55.30203629,29.01811409
Sun Oct 29 17:47:41 EDT 2017,29-Oct-2017 17:47:41.590,-76.24105011,36.90355133,25.0,3.0,-26.299999237060547,273.1,-0.11492168,9.11711979,3.52426481,0.01545769,-,16.86274529,-0.00320184,-,-,60.79999924,52.96290207,1973,-,-86.28608704,36.90355301,-76.24105072,8.23529434,55.92340851,55.92340851,29.36293602
Sun Oct 29 17:47:43 EDT 2017,29-Oct-2017 17:47:43.406,-76.24160914,36.90355002,25.0,3.0,-27.5,270.2,-0.30645782,8.35097599,3.02627087,-0.02605364,-,18.8235302,-0.02304695,-,-,60.79999924,52.96755981,1928,-,-90.22309875,36.90354919,-76.24160767,8.62745094,55.92340851,55.30203629,29.36293602
Sun Oct 29 17:47:45 EDT 2017,29-Oct-2017 17:47:45.214,-76.24216202,36.90354864,24.75,3.0,-29.0,269.8,-0.38307226,8.77235508,3.21780705,-0.02771252,-,21.56862831,-0.09785079,-,-,60.79999924,52.9722023,1950,-,-95.14435577,36.90354919,-76.24216461,14.11764717,55.36417389,55.30203629,-
Sun Oct 29 17:47:46 EDT 2017,29-Oct-2017 17:47:47.003,-76.2424425,36.90354645,24.75,3.0,-29.399999618530273,269.4,-0.91937345,9.30865574,3.60087943,0.0197168,-,16.86274529,0.05643663,-,-,60.79999924,52.97682571,1920,-,-96.45669556,36.90354538,-76.24243927,7.45098066,55.36417389,55.30203629,-
Sun Oct 29 17:47:49 EDT 2017,29-Oct-2017 17:47:48.813,-76.24326769,36.90353279,24.75,4.0,-30.299999237060547,268.6,-0.30645782,9.19373417,3.37103605,-0.04916225,-,19.6078434,-0.01859016,-,-,60.79999924,52.98019791,1916,-,-99.40944672,36.90353394,-76.24327087,11.76470566,55.36417389,54.68066406,-
Sun Oct 29 17:47:50 EDT 2017,29-Oct-2017 17:47:50.624,-76.24354452,36.90352781,25.0,3.0,-31.0,269.0,-0.22984336,8.61912632,3.25611424,-0.04149634,-,16.47058868,-0.06017541,-,-,60.79999924,52.98478699,1930,-,-101.70603943,36.90352631,-76.24354553,7.05882359,55.92340851,55.30203629,29.61831474
Sun Oct 29 17:47:52 EDT 2017,29-Oct-2017 17:47:52.604,-76.24410758,36.90352222,24.75,3.0,-31.899999618530273,269.4,-0.2681506,8.6957407,3.75410819,-0.01511919,-,16.07843208,0.00634274,-,-,60.79999924,52.98935699,1914,-,-104.65879059,36.90352249,-76.24411011,6.66666698,55.36417389,55.30203629,29.61831474
Sun Oct 29 17:47:54 EDT 2017,29-Oct-2017 17:47:54.405,-76.24465758,36.90351778,24.5,3.0,-33.0,269.2,-0.07661445,9.11711979,3.48595762,0.01401824,-,16.86274529,-0.00464182,-,-,60.79999924,52.99146271,1869,-,-108.26771545,36.90351868,-76.24465942,7.45098066,54.80493546,54.05929184,-
Sun Oct 29 17:47:56 EDT 2017,29-Oct-2017 17:47:56.247,-76.2451917,36.90350852,24.0,3.0,-33.70000076293945,269.2,0.07661445,8.61912632,3.40934324,-0.01741132,-,16.07843208,-0.00663671,-,-,60.79999924,52.99234009,1845,-,-110.56430817,36.90350723,-76.24519348,6.66666698,53.68646622,53.43792343,-
Sun Oct 29 17:47:58 EDT 2017,29-Oct-2017 17:47:58.075,-76.24571833,36.90350508,23.5,3.0,-33.599998474121094,269.1,-0.2681506,9.30865574,3.29442143,-0.00544875,-,19.2156868,-0.00739741,-,-,60.79999924,52.99077988,1815,-,-110.23621368,36.90350342,-76.24571991,9.8039217,52.56800079,52.19517899,-
Sun Oct 29 17:48:00 EDT 2017,29-Oct-2017 17:47:59.873,-76.24624244,36.90349995,23.25,3.0,-33.29999923706055,269.2,-0.15322891,8.96389103,3.14119267,-0.01264387,-,21.56862831,-0.03131301,-,-,60.79999924,52.98800659,1838,-,-109.25196838,36.9034996,-76.24623871,13.33333397,52.00876617,51.57381058,-
Sun Oct 29 17:48:01 EDT 2017,29-Oct-2017 17:48:01.687,-76.24649813,36.90349821,23.25,3.0,-33.099998474121094,269.3,-0.45968673,8.96389103,3.14119267,-0.0159448,-,21.17647171,-0.04371841,-,-,60.79999924,52.98645782,1821,-,-108.59579468,36.9034996,-76.24649811,12.54901981,52.00876617,52.19517899,29.88983154
Sun Oct 29 17:48:03 EDT 2017,29-Oct-2017 17:48:03.516,-76.24701938,36.90349364,23.25,4.0,-33.70000076293945,269.2,-0.49799395,9.27034855,2.87304211,0.00963336,-,26.27450943,-0.00902824,-,-,60.79999924,52.98491669,1826,-,-110.56430817,36.90349197,-76.24701691,16.86274529,52.00876617,52.19517899,29.88983154
Sun Oct 29 17:48:05 EDT 2017,29-Oct-2017 17:48:05.364,-76.24754697,36.9034927,23.75,3.0,-33.29999923706055,269.9,-0.22984336,9.57680702,3.17949986,0.00272174,-,22.35294151,0.02924313,-,-,60.79999924,52.98458862,1847,-,-109.25196838,36.90349197,-76.24754333,14.11764717,53.12723541,52.81655121,29.44551468
Sun Oct 29 17:48:07 EDT 2017,29-Oct-2017 17:48:07.165,-76.24808451,36.90348597,24.0,3.0,-33.70000076293945,269.6,-0.15322891,8.81066227,3.25611424,-0.02337164,-,20.3921566,-0.04204445,-,-,60.79999924,52.985466,1871,-,-110.56430817,36.90348434,-76.24808502,11.37254906,53.68646622,53.43792343,29.18641663
Sun Oct 29 17:48:09 EDT 2017,29-Oct-2017 17:48:08.964,-76.24862396,36.90348665,24.0,3.0,-34.20000076293945,270.9,0.19153613,9.30865574,2.94965649,0.02182621,-,25.09803963,-0.00053414,-,-,60.79999924,52.98634338,1849,-,-112.20472717,36.90348816,-76.24862671,16.86274529,53.68646622,53.43792343,29.18641663
Sun Oct 29 17:48:10 EDT 2017,29-Oct-2017 17:48:10.780,-76.24889555,36.90349548,24.0,3.0,-34.20000076293945,272.4,-0.22984336,8.88727665,2.71981311,0.00443369,-,24.70588303,-0.03224282,-,-,60.79999924,52.98841858,1899,-,-112.20472717,36.90349579,-76.24889374,16.47058868,53.68646622,54.05929184,29.55520058
Sun Oct 29 17:48:13 EDT 2017,29-Oct-2017 17:48:12.608,-76.24971179,36.90357162,24.5,4.0,-34.20000076293945,277.9,0,9.04050541,3.10288548,-0.00667065,-,22.74509811,-0.00430467,-,-,60.79999924,52.99168777,1913,-,-112.20472717,36.90357208,-76.24971008,14.11764717,54.80493546,54.68066406,29.70885468
Sun Oct 29 17:48:14 EDT 2017,29-Oct-2017 17:48:14.431,-76.24998575,36.9036094,24.5,3.0,-34.5,279.7,0.5363012,8.81066227,3.02627087,-0.02215892,-,21.96078491,-0.04846925,-,-,60.79999924,52.99494171,1937,-,-113.1889801,36.90361023,-76.24998474,14.11764717,54.80493546,54.68066406,29.70885468
Sun Oct 29 17:48:16 EDT 2017,29-Oct-2017 17:48:16.238,-76.25053203,36.90370556,24.75,3.0,-34.599998474121094,284.0,0.11492168,9.11711979,3.06457806,0.00709442,-,21.56862831,-0.00909753,-,-,60.79999924,52.99937439,1948,-,-113.51705933,36.9037056,-76.25053406,12.94117641,55.36417389,55.30203629,29.58795738
Sun Oct 29 17:48:18 EDT 2017,29-Oct-2017 17:48:18.037,-76.25106416,36.90384273,24.75,3.0,-34.5,288.4,0.45968673,8.84896946,2.98796368,-0.02777654,-,21.96078491,-0.01633836,-,-,60.79999924,53.00379944,1947,-,-113.1889801,36.90384293,-76.25106049,13.33333397,55.36417389,55.30203629,29.58795738
Sun Oct 29 17:48:20 EDT 2017,29-Oct-2017 17:48:19.850,-76.25158692,36.90400453,25.0,3.0,-34.099998474121094,292.2,0.30645782,9.34696388,3.10288548,0.02341396,-,21.56862831,-0.03806264,-,-,60.79999924,53.00819778,1948,-,-111.87663269,36.90400314,-76.25158691,13.33333397,55.92340851,55.30203629,-
Sun Oct 29 17:48:21 EDT 2017,29-Oct-2017 17:48:21.630,-76.25183857,36.90410174,25.0,3.0,-34.5,294.4,0.5363012,9.27034855,3.17949986,0.01951987,-,19.6078434,0.00086169,-,-,60.79999924,53.0125885,1920,-,-113.1889801,36.90410233,-76.25183868,10.98039246,55.92340851,55.30203629,-
Sun Oct 29 17:48:23 EDT 2017,29-Oct-2017 17:48:23.471,-76.25233274,36.90431642,24.75,4.0,-34.099998474121094,299.0,0.80445176,8.96389103,2.87304211,-0.00462091,-,20.7843132,-0.03663607,-,-,60.79999924,53.01576996,1901,-,-111.87663269,36.90431595,-76.25233459,12.15686321,55.36417389,54.68066406,-
Sun Oct 29 17:48:25 EDT 2017,29-Oct-2017 17:48:25.278,-76.25279046,36.90455755,24.5,4.0,-34.5,303.5,-0.19153613,8.46589756,3.10288548,-0.06166798,-,18.4313736,-0.08035387,-,-,60.79999924,53.01893997,1893,-,-113.1889801,36.90455627,-76.25279236,9.01960754,54.80493546,54.68066406,-
Sun Oct 29 17:48:27 EDT 2017,29-Oct-2017 17:48:27.078,-76.25323146,36.90481133,24.0,4.0,-34.29999923706055,306.4,0.19153613,8.88727665,3.17949986,-0.01863033,-,21.17647171,-0.03730154,-,-,60.79999924,53.02091599,1869,-,-112.5328064,36.90481186,-76.25323486,11.76470566,53.68646622,54.05929184,-
Sun Oct 29 17:48:29 EDT 2017,29-Oct-2017 17:48:28.900,-76.25364265,36.90508583,24.0,4.0,-33.900001525878906,309.4,-0.45968673,9.15542698,3.29442143,-0.00026404,-,21.56862831,-0.00669821,-,-,60.79999924,53.02170944,1878,-,-111.22047424,36.90508652,-76.25363922,12.94117641,53.68646622,53.43792343,-
Sun Oct 29 17:48:30 EDT 2017,29-Oct-2017 17:48:30.731,-76.25384816,36.90522701,24.0,4.0,-33.70000076293945,310.2,-0.49799395,8.58081913,2.94965649,-0.05467027,-,17.64705849,-0.07335384,-,-,60.79999924,53.02132034,1847,-,-110.56430817,36.90522766,-76.25384521,6.66666698,53.68646622,52.81655121,-
Sun Oct 29 17:48:32 EDT 2017,29-Oct-2017 17:48:32.547,-76.25425828,36.905499,23.5,4.0,-33.0,309.9,0.11492168,9.23204136,3.06457806,0.00301257,-,21.96078491,-0.0080125,-,-,60.79999924,53.01976013,1805,-,-108.26771545,36.9054985,-76.2542572,13.33333397,52.56800079,52.19517899,-
Sun Oct 29 17:48:34 EDT 2017,29-Oct-2017 17:48:34.402,-76.25465465,36.90577167,23.25,4.0,-32.20000076293945,310.3,-0.03830723,8.96389103,3.10288548,-0.01404631,-,21.56862831,-0.03271595,-,-,60.79999924,53.01702881,1809,-,-105.64304352,36.90577316,-76.25465393,12.94117641,52.00876617,51.57381058,-
Sun Oct 29 17:48:36 EDT 2017,29-Oct-2017 17:48:36.208,-76.25504843,36.90604217,23.25,4.0,-32.29999923706055,310.3,0.19153613,8.6957407,2.83473492,-0.02157734,-,21.96078491,-0.06715021,-,-,60.79999924,53.01314163,1769,-,-105.97112274,36.90604401,-76.25505066,12.94117641,52.00876617,50.95243835,-
Sun Oct 29 17:48:38 EDT 2017,29-Oct-2017 17:48:38.084,-76.25542565,36.90631614,22.75,4.0,-31.799999237060547,312.8,-0.34476504,9.0788126,3.37103605,0.00682795,-,16.47058868,-0.04185333,-,-,60.79999924,53.00810242,1739,-,-104.33070374,36.90631485,-76.2554245,6.66666698,50.89030075,50.33106613,-
Sun Oct 29 17:48:40 EDT 2017,29-Oct-2017 17:48:39.907,-76.25579743,36.90659789,22.25,4.0,-32.29999923706055,313.1,-0.49799395,8.96389103,4.36702394,-0.01571391,-,15.68627453,-0.05767847,-,-,60.79999924,52.99958038,1695,-,-105.97112274,36.90659714,-76.25579834,6.27450991,49.77183151,48.46695328,-
Sun Oct 29 17:48:41 EDT 2017,29-Oct-2017 17:48:41.741,-76.25596779,36.90673697,21.5,4.0,-31.5,313.4,-0.72783732,7.89128876,3.48595762,-0.03900279,-,16.86274529,-0.05702284,-,-,60.79999924,52.98643875,1589,-,-103.34645844,36.90673828,-76.25596619,6.66666698,48.09413147,45.9814682,-
Sun Oct 29 17:48:43 EDT 2017,29-Oct-2017 17:48:43.528,-76.25630292,36.90697269,20.25,4.0,-31.5,311.9,-0.42137951,8.58081913,2.98796368,-0.05379003,-,21.56862831,-0.0724733,-,-,60.79999924,52.97102356,1540,-,-103.34645844,36.90697098,-76.25630188,14.11764717,45.29796219,44.73872757,-
Sun Oct 29 17:48:45 EDT 2017,29-Oct-2017 17:48:45.313,-76.25663409,36.90720694,20.0,4.0,-31.299999237060547,311.4,0.03830723,8.58081913,3.98395157,-0.02187453,-,15.29411793,-0.03528278,-,-,60.79999924,52.95450592,1526,-,-102.69028473,36.90720749,-76.25663757,5.49019623,44.73872757,44.11735535,-
Sun Oct 29 17:48:47 EDT 2017,29-Oct-2017 17:48:47.118,-76.25694503,36.90742555,19.0,3.0,-31.299999237060547,311.5,-0.22984336,9.0788126,3.60087943,-0.01164889,-,14.90196133,-0.00378371,-,-,60.79999924,52.93457413,1471,-,-102.69028473,36.90742493,-76.25694275,5.49019623,42.50178909,42.25324249,-
Sun Oct 29 17:48:49 EDT 2017,29-Oct-2017 17:48:48.881,-76.25726259,36.90764243,18.25,4.0,-31.100000381469727,311.2,0.65122288,8.61912632,4.5202527,0.01332074,-,14.90196133,-0.00918987,-,-,60.79999924,52.91126251,1399,-,-102.03411865,36.90764236,-76.25726318,5.09803915,40.82408524,40.38912582,-
Sun Oct 29 17:48:50 EDT 2017,29-Oct-2017 17:48:50.641,-76.2574116,36.90774341,17.5,4.0,-31.200000762939453,311.5,1.34075296,8.6957407,3.40934324,-0.00847466,-,15.29411793,-0.03780094,-,-,60.79999924,52.87995911,1226,-,-102.36220551,36.90774155,-76.25740814,5.88235283,39.14638519,36.03952789,-
Sun Oct 29 17:48:52 EDT 2017,29-Oct-2017 17:48:52.422,-76.2576565,36.90794709,15.5,4.0,-32.20000076293945,318.2,3.02627087,9.80665016,3.75410819,0.1329692,-,14.90196133,0.0702983,-,-,60.79999924,52.8441658,1490,-,-105.64304352,36.90794754,-76.25765991,5.49019623,34.67251205,33.55404282,-
Sun Oct 29 17:48:54 EDT 2017,29-Oct-2017 17:48:54.242,-76.25779823,36.90818445,14.25,4.0,-32.79999923706055,339.2,4.175488,9.38527107,3.14119267,0.11397916,-,14.90196133,0.06532535,-,-,60.79999924,52.80621719,1430,-,-107.61154938,36.90818405,-76.25779724,5.09803915,31.87634087,32.31130219,-
Sun Oct 29 17:48:56 EDT 2017,29-Oct-2017 17:48:56.024,-76.25774705,36.90843646,14.0,3.0,-34.20000076293945,15.1,2.52827692,9.73003578,2.29843354,0.10517558,-,18.8235302,0.05158687,-,-,60.79999924,52.76496506,1335,-,-112.20472717,36.90843582,-76.25774384,9.01960754,31.31710625,30.44718933,-
Sun Oct 29 17:48:57 EDT 2017,29-Oct-2017 17:48:57.796,-76.25768534,36.90854932,13.75,4.0,-34.29999923706055,22.2,2.7581203,9.34696388,3.14119267,0.06274539,-,16.86274529,0.0449565,-,-,60.79999924,52.72500229,1364,-,-112.5328064,36.90855026,-76.2576828,8.23529434,30.75787354,31.06855965,23.53134537
Sun Oct 29 17:49:01 EDT 2017,29-Oct-2017 17:49:01.017,-76.25707957,36.90875102,14.25,4.0,-35.099998474121094,77.0,3.33272886,9.61511421,3.10288548,0.1034916,-,16.86274529,0.06975641,-,-,60.79999924,52.68405533,1358,-,-115.15747833,36.90875244,-76.25708008,8.23529434,31.87634087,30.44718933,23.53134537
Sun Oct 29 17:49:03 EDT 2017,29-Oct-2017 17:49:03.126,-76.25682871,36.90858216,13.5,3.0,-34.599998474121094,125.4,2.22181916,9.30865574,2.41335535,0.06225333,-,16.86274529,0.05994782,-,-,60.79999924,52.64097214,1310,-,-113.51705933,36.90858078,-76.25682831,10.1960783,30.19863892,29.20444679,-
Sun Oct 29 17:49:05 EDT 2017,29-Oct-2017 17:49:04.870,-76.25667481,36.90838229,13.75,3.0,-34.70000076293945,154.5,2.14520478,9.80665016,1.8770541,-0.00134438,-,25.49019623,0.04138749,-,-,60.79999924,52.59918594,1389,-,-113.84514618,36.90838242,-76.25667572,16.07843208,30.75787354,29.82581711,25.78655052
Sun Oct 29 17:49:06 EDT 2017,29-Oct-2017 17:49:06.696,-76.25663344,36.90824347,14.25,4.0,-34.79999923706055,166.5,-0.11492168,9.61511421,2.71981311,0.03765935,-,31.37254906,0.03110942,-,-,60.79999924,52.56323242,1491,-,-114.1732254,36.90824509,-76.25662994,33.33333206,31.87634087,32.93267441,115.61357117
Sun Oct 29 17:49:08 EDT 2017,29-Oct-2017 17:49:08.533,-76.25662692,36.90796979,16.0,3.0,-34.70000076293945,179.9,0.38307226,8.1211319,2.41335535,-0.04301465,-,25.09803963,-0.09084181,-,-,60.79999924,52.53421402,1646,-,-113.84514618,36.90797043,-76.25662994,17.25490189,35.79098129,36.66090012,137.0824585
Sun Oct 29 17:49:10 EDT 2017,29-Oct-2017 17:49:10.346,-76.25662701,36.90766047,17.25,4.0,-34.79999923706055,180.5,-0.57460839,9.30865574,3.14119267,-0.01043302,-,20.7843132,0.01024712,-,-,60.79999924,52.50983047,1710,-,-114.1732254,36.90766144,-76.25662994,12.54901981,38.58715057,39.14638519,95.33227539
Sun Oct 29 17:49:12 EDT 2017,29-Oct-2017 17:49:12.213,-76.25662697,36.90734178,17.75,4.0,-34.900001525878906,180.0,-0.34476504,8.96389103,3.06457806,-0.01468521,-,20.3921566,0.01174897,-,-,60.79999924,52.48552704,1715,-,-114.50131989,36.907341,-76.25662994,10.1960783,39.705616,39.14638519,95.33227539
Sun Oct 29 17:49:14 EDT 2017,29-Oct-2017 17:49:13.996,-76.25663711,36.90702088,17.75,4.0,-34.5,180.9,-0.07661445,8.6957407,3.40934324,0.01672214,-,16.47058868,0.03835003,-,-,60.79999924,52.46245193,1721,-,-113.1889801,36.90702057,-76.25663757,7.05882359,39.705616,39.76775742,23.80693436
Sun Oct 29 17:49:16 EDT 2017,29-Oct-2017 17:49:15.827,-76.25663552,36.90669297,18.0,5.0,-34.599998474121094,181.2,-0.34476504,8.84896946,3.48595762,-0.01085824,-,16.47058868,-0.0389196,-,-,60.79999924,52.43832397,1702,-,-113.51705933,36.9066925,-76.25663757,7.05882359,40.26485062,39.14638519,23.80693436
Sun Oct 29 17:49:17 EDT 2017,29-Oct-2017 17:49:17.675,-76.25664224,36.90654262,17.5,5.0,-34.79999923706055,181.3,-0.22984336,9.34696388,3.98395157,0.05500299,-,15.29411793,-0.01456375,-,-,60.79999924,52.41091919,1637,-,-114.1732254,36.90654373,-76.2566452,5.88235283,39.14638519,37.28227234,-
Sun Oct 29 17:49:19 EDT 2017,29-Oct-2017 17:49:19.496,-76.2566397,36.90625199,16.5,4.0,-35.20000076293945,180.4,1.9153614,9.34696388,3.21780705,0.03069185,-,14.90196133,0.05208742,-,-,60.79999924,52.37688065,1459,-,-115.48556519,36.90625381,-76.25663757,5.09803915,36.90944672,33.55404282,-
Sun Oct 29 17:49:21 EDT 2017,29-Oct-2017 17:49:21.323,-76.25666174,36.90600671,14.25,5.0,-34.900001525878906,182.9,3.40934324,9.34696388,2.9113493,0.03544702,-,14.90196133,0.03978182,-,-,60.79999924,52.33512878,1303,-,-114.50131989,36.90600586,-76.25666046,5.09803915,31.87634087,29.20444679,-
Sun Oct 29 17:49:23 EDT 2017,29-Oct-2017 17:49:23.117,-76.25684405,36.90582939,13.0,3.0,-36.70000076293945,215.2,2.52827692,9.04050541,2.33674097,0.00512075,-,22.74509811,0.01353457,-,-,60.79999924,52.29240799,1272,-,-120.40682983,36.90583038,-76.25684357,12.54901981,29.08017159,28.58307457,-
Sun Oct 29 17:49:25 EDT 2017,29-Oct-2017 17:49:24.966,-76.25708059,36.90568037,13.5,4.0,-36.70000076293945,236.1,2.83473492,9.46188545,2.48996973,0.06762251,-,20.3921566,0.092773,-,-,60.79999924,52.25207138,1342,-,-120.40682983,36.90568161,-76.25708008,11.37254906,30.19863892,29.82581711,46.55862808
Sun Oct 29 17:49:27 EDT 2017,29-Oct-2017 17:49:26.780,-76.25739855,36.90564957,14.0,3.0,-36.70000076293945,267.6,2.87304211,10.30464458,1.9153614,0.12682682,-,24.70588303,0.08545965,-,-,60.79999924,52.21299744,1391,-,-120.40682983,36.90565109,-76.25740051,16.07843208,31.31710625,30.44718933,22.45315742
Sun Oct 29 17:49:28 EDT 2017,29-Oct-2017 17:49:28.626,-76.2575545,36.90567765,14.25,3.0,-35.900001525878906,282.3,3.48595762,9.27034855,2.06859016,0.05037838,-,22.35294151,-0.04315212,-,-,60.79999924,52.17739487,1458,-,-117.7821579,36.9056778,-76.2575531,14.50980377,31.87634087,32.31130219,68.34735107
Sun Oct 29 17:49:30 EDT 2017,29-Oct-2017 17:49:30.447,-76.25782863,36.90581284,13.75,4.0,-36.29999923706055,306.4,3.63918662,9.99818611,2.7581203,0.13944548,-,18.03921509,0.0653254,-,-,60.79999924,52.14302826,1493,-,-119.09448242,36.90581131,-76.25782776,10.58823586,30.75787354,32.93267441,22.80062103
Sun Oct 29 17:49:32 EDT 2017,29-Oct-2017 17:49:32.265,-76.25796541,36.90605898,14.75,3.0,-36.79999923706055,340.0,2.7581203,9.23204136,2.26012635,0.04229525,-,23.92156982,0.00265907,-,-,60.79999924,52.10878754,1446,-,-120.73490906,36.90605927,-76.25796509,15.29411793,32.9948082,32.93267441,22.80062103
Sun Oct 29 17:49:34 EDT 2017,29-Oct-2017 17:49:34.075,-76.25794477,36.90633118,15.75,4.0,-36.5,7.4,3.17949986,8.58081913,2.45166254,0.03228258,-,21.96078491,0.05339191,-,-,60.79999924,52.07577133,1533,-,-119.75065613,36.90633011,-76.2579422,14.50980377,35.23174286,33.55404282,22.68678284
Sun Oct 29 17:49:36 EDT 2017,29-Oct-2017 17:49:35.898,-76.25784366,36.90660281,15.75,5.0,-36.0,16.1,3.56257224,9.46188545,2.68150592,0.08524948,-,18.4313736,0.09356862,-,-,60.79999924,52.04176712,1467,-,-118.11023712,36.90660095,-76.25784302,8.23529434,35.23174286,32.93267441,22.68678284
Sun Oct 29 17:49:37 EDT 2017,29-Oct-2017 17:49:37.717,-76.2577211,36.90664584,12.75,5.0,-36.79999923706055,32.2,2.79642749,9.30865574,2.06859016,0.0478249,-,23.92156982,0.00644887,-,-,60.79999924,52.00678635,1473,-,-120.73490906,36.90664673,-76.25772095,14.50980377,28.52093697,32.31130219,-
Sun Oct 29 17:49:39 EDT 2017,29-Oct-2017 17:49:39.538,-76.25743092,36.9067113,12.25,5.0,-36.5,66.2,3.715801,9.80665016,2.18351197,0.11093909,-,26.27450943,0.1082328,-,-,60.79999924,51.97192764,1490,-,-119.75065613,36.90671158,-76.25743103,18.4313736,27.40246773,32.31130219,-
Sun Oct 29 17:49:41 EDT 2017,29-Oct-2017 17:49:41.357,-76.2571049,36.90657105,14.75,4.0,-35.099998474121094,114.4,0.80445176,9.23204136,1.8770541,-0.02056514,-,59.60784531,-0.06149956,-,-,60.79999924,51.93938828,1566,-,-115.15747833,36.90657043,-76.25710297,54.11764908,32.9948082,33.55404282,44.76200485
Sun Oct 29 17:49:43 EDT 2017,29-Oct-2017 17:49:43.197,-76.25678052,36.90640529,16.25,3.0,-33.400001525878906,133.5,-1.14921677,9.88326454,1.72382522,0.04836577,-,49.80392075,0.00032807,-,-,60.79999924,51.91353607,2141,-,-109.58005524,36.9064064,-76.25678253,48.23529434,36.35021591,37.28227234,107.40900421
Sun Oct 29 17:49:45 EDT 2017,29-Oct-2017 17:49:45.049,-76.25646827999999,36.90617775,18.75,3.0,-32.099998474121094,131.6,0.07661445,8.81066227,2.22181916,-0.0518759,-,41.17647171,-0.03131295,-,-,60.79999924,51.89543533,2365,-,-105.31495667,36.90617752,-76.25646973,38.03921509,41.94255447,41.63187027,126.53865051
Sun Oct 29 17:49:47 EDT 2017,29-Oct-2017 17:49:46.895,-76.2561187,36.90592738,20.5,4.0,-31.399999618530273,133.6,0.11492168,9.04050541,2.52827692,-0.02400875,-,29.41176605,-0.0426818,-,-,60.79999924,51.88394928,2604,-,-103.01837158,36.90592575,-76.25611877,22.74509811,45.85719299,45.36009598,106.45859528
Sun Oct 29 17:49:49 EDT 2017,29-Oct-2017 17:49:49.054,-76.25576295,36.90566085,21.5,3.0,-30.299999237060547,134.2,-0.19153613,9.30865574,2.83473492,0.0113512,-,29.41176605,-0.00755115,-,-,60.79999924,51.87795258,2255,-,-99.40944672,36.90566254,-76.25576019,20.3921566,48.09413147,48.46695328,110.65828705
Sun Oct 29 17:49:50 EDT 2017,29-Oct-2017 17:49:50.268,-76.25558421,36.90552725,22.0,4.0,-30.100000381469727,133.9,0.03830723,9.27034855,2.83473492,-0.02323147,-,23.92156982,-0.0114718,-,-,60.79999924,51.87306976,2148,-,-98.75328064,36.90552902,-76.25558472,16.07843208,49.21259689,49.0883255,21.82720566
Sun Oct 29 17:49:52 EDT 2017,29-Oct-2017 17:49:52.088,-76.25522169,36.90525211,22.5,3.0,-29.5,133.0,-0.22984336,9.04050541,2.83473492,-0.01491404,-,33.33333206,-0.03358396,-,-,60.79999924,51.86928558,1800,-,-96.78477478,36.90525055,-76.25521851,26.27450943,50.33106613,49.70969391,36.92783737
Sun Oct 29 17:49:54 EDT 2017,29-Oct-2017 17:49:54.115,-76.25483401,36.90496967,23.5,3.0,-30.399999618530273,131.3,-0.61291564,8.65743351,3.06457806,-0.0427469,-,23.92156982,-0.0614264,-,-,60.79999924,51.86985397,1817,-,-99.73753357,36.90496826,-76.25483704,15.68627453,52.56800079,52.19517899,117.29281616
Sun Oct 29 17:49:56 EDT 2017,29-Oct-2017 17:49:55.913,-76.25440623,36.90469618,24.25,4.0,-30.299999237060547,128.3,0,8.77235508,3.21780705,0.00666548,-,18.8235302,-0.04718723,-,-,60.79999924,51.87367249,1869,-,-99.40944672,36.90469742,-76.25440979,10.58823586,54.24570084,54.05929184,82.25284576
Sun Oct 29 17:49:58 EDT 2017,29-Oct-2017 17:49:57.737,-76.2539441,36.90443483,24.75,4.0,-30.100000381469727,125.4,-0.11492168,9.0788126,3.37103605,-0.01099426,-,17.64705849,-0.01041501,-,-,60.79999924,51.87855148,1885,-,-98.75328064,36.9044342,-76.2539444,10.1960783,55.36417389,54.68066406,30.21678543
Sun Oct 29 17:49:59 EDT 2017,29-Oct-2017 17:49:59.558,-76.25370514,36.9043102,25.0,4.0,-29.399999618530273,123.9,-0.61291564,9.0788126,3.83072281,0.03576338,-,16.07843208,0.01522673,-,-,60.79999924,51.88449478,1911,-,-96.45669556,36.90430832,-76.25370789,6.66666698,55.92340851,55.30203629,29.89640617
