GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Barometric pressure (from vehicle)(psi),Drivers demand engine % torque(%),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Sat Dec 02 14:10:34 EST 2017,02-Dec-2017 14:10:34.227,-76.08546761,36.83859268,25.0,4.0,-38.0,279.2,9.00219822,-0.11492168,3.94564438,0.02099711,-,20.3921566,0.02116876,0.92156017,0.03904916,0.33735061,29.41176605,29.41176605,-,-,59,53.36124039,14.64881134,-,1931,-,-124.67191315,36.83859253,-76.08546448,11.76470566,55.92340851,55.30203629,-
Sat Dec 02 14:10:35 EST 2017,02-Dec-2017 14:10:35.227,-76.08574428,36.83862944,25.0,4.0,-38.099998474121094,279.2,9.11711979,0,3.94564438,0.01785629,-,20.3921566,-0.02161103,0.86689138,0.05857374,0.34906533,29.41176605,29.41176605,-,-,59,53.36946869,14.64881134,-,1929,-,-124.99999237,36.83863068,-76.08574677,11.76470566,55.92340851,55.30203629,-
Sat Dec 02 14:10:36 EST 2017,02-Dec-2017 14:10:36.226,-76.08602118,36.83866843,25.0,4.0,-38.099998474121094,279.2,8.61912632,0.57460839,4.13718033,0.0158087,-,20.7843132,-0.06958247,0.83565199,0.04295408,0.30611128,29.41176605,29.41176605,-,-,59,53.38570786,14.64881134,-,1930,-,-124.99999237,36.83866882,-76.08602142,11.76470566,55.92340851,55.30203629,-
Sat Dec 02 14:10:37 EST 2017,02-Dec-2017 14:10:37.229,-76.08629827,36.83870377,25.0,4.0,-37.70000076293945,279.2,8.61912632,1.22583127,4.02225876,-0.00842265,-,20.7843132,0.01657107,0.90984541,0.08200324,0.34516042,29.41176605,29.41176605,-,-,59,53.40426254,14.64881134,-,1930,-,-123.68766785,36.83870316,-76.08629608,11.76470566,55.92340851,55.30203629,43.58649826
Sat Dec 02 14:10:38 EST 2017,02-Dec-2017 14:10:38.228,-76.0865723,36.8387416,25.0,3.0,-38.29999923706055,279.2,8.50420475,-0.30645782,4.21379519,-0.01055011,-,20.3921566,-0.04863759,0.85908157,0.03904916,0.30611128,29.41176605,29.41176605,-,-,59,53.41471863,14.64881134,-,1934,-,-125.65616608,36.8387413,-76.08657074,11.76470566,55.92340851,55.92340851,43.58649826
Sat Dec 02 14:10:39 EST 2017,02-Dec-2017 14:10:39.226,-76.08684544,36.83877659,25.0,4.0,-38.20000076293945,279.3,8.84896946,0.49799395,4.44363832,0.03045417,-,20.3921566,0.03102058,0.93327487,0,0.33735061,29.41176605,29.41176605,-,-,59,53.43025208,14.64881134,-,1932,-,-125.32808685,36.83877563,-76.0868454,11.76470566,55.92340851,55.30203629,43.58649826
Sat Dec 02 14:10:40 EST 2017,02-Dec-2017 14:10:40.229,-76.08712059,36.83880795,25.0,4.0,-37.599998474121094,278.9,8.84896946,-0.15322891,4.40533113,0.00830254,-,20.7843132,-0.01671067,0.89032084,-0.04685899,0.31392109,29.41176605,29.41176605,-,-,59,53.43792343,14.64881134,-,1925,-,-123.35957336,36.83880615,-76.08712006,11.76470566,55.92340851,55.30203629,-
Sat Dec 02 14:10:41 EST 2017,02-Dec-2017 14:10:41.227,-76.08739614,36.83883989,24.75,3.0,-37.099998474121094,278.3,8.77235508,0.42137951,4.25210238,0.02029167,-,21.17647171,-0.06048388,0.86689138,0.03904916,0.25925228,29.41176605,29.41176605,-,-,59,53.45307922,14.64881134,-,1919,-,-121.71915436,36.83884048,-76.08739471,11.76470566,55.36417389,55.30203629,-
Sat Dec 02 14:10:42 EST 2017,02-Dec-2017 14:10:42.230,-76.087671,36.83886823,24.75,3.0,-36.599998474121094,277.8,8.58081913,0.11492168,4.25210238,-0.00629607,-,21.56862831,-0.01502839,0.91765523,0.06247865,0.25144243,30.58823586,30.98039246,-,-,59,53.46297836,14.64881134,-,1905,-,-120.07873535,36.83886719,-76.08766937,12.54901981,55.36417389,54.68066406,-
Sat Dec 02 14:10:43 EST 2017,02-Dec-2017 14:10:43.229,-76.08794691,36.83889486,24.75,4.0,-36.29999923706055,277.4,8.84896946,-0.19153613,3.90733719,0.00353191,-,21.56862831,-0.01580323,0.86689138,-0.0234295,0.364685,31.37254906,30.98039246,-,-,59,53.4678688,14.64881134,-,1899,-,-119.09448242,36.83889389,-76.08794403,12.94117641,55.36417389,54.68066406,-
Sat Dec 02 14:10:44 EST 2017,02-Dec-2017 14:10:44.228,-76.08821877,36.8389198,24.5,4.0,-35.900001525878906,277.0,8.35097599,0,3.44765043,0.00559709,-,22.74509811,0.03503837,0.95279956,-0.03123933,0.30220634,32.54901886,32.94117737,-,-,59,53.47271729,14.64881134,-,1891,-,-117.7821579,36.83892059,-76.08821869,13.33333397,54.80493546,54.68066406,-
Sat Dec 02 14:10:44 EST 2017,02-Dec-2017 14:10:45.228,-76.08821877,36.8389198,24.5,4.0,-35.900001525878906,277.0,8.77235508,-0.03830723,3.75410819,0.00633934,-,23.13725471,-0.04258613,0.85908157,-0.01171475,0.32173091,32.54901886,32.94117737,-,-,59,53.48230362,14.64881134,-,1891,-,-117.7821579,36.83892059,-76.08821869,14.50980377,54.80493546,54.68066406,-
Sat Dec 02 14:10:46 EST 2017,02-Dec-2017 14:10:46.228,-76.08875892,36.83896627,24.5,3.0,-35.29999923706055,275.7,8.88727665,-0.11492168,4.175488,0.02815145,-,23.13725471,-0.0027121,0.89813066,0.07809832,0.32563588,32.54901886,32.94117737,-,-,59,53.491745,14.64881134,-,1891,-,-115.81364441,36.83896637,-76.08876038,14.50980377,54.80493546,54.68066406,-
Sat Dec 02 14:10:47 EST 2017,02-Dec-2017 14:10:47.229,-76.08903173,36.83898325,24.5,4.0,-34.5,275.1,8.61912632,-0.03830723,4.21379519,-0.00263592,-,23.13725471,0.0008084,0.90203559,0.07809832,0.32563588,32.54901886,32.94117737,-,-,59,53.49640274,14.64881134,-,1893,-,-113.1889801,36.83898163,-76.08903503,14.50980377,54.80493546,54.68066406,-
Sat Dec 02 14:10:48 EST 2017,02-Dec-2017 14:10:48.232,-76.08930775,36.83899616,24.5,4.0,-33.20000076293945,274.6,8.77235508,0.11492168,3.83072281,0.01613942,-,23.52941132,0.00925733,0.94108468,0.01952458,0.26315722,33.33333206,32.94117737,-,-,59,53.50561905,14.64881134,-,1905,-,-108.92388916,36.83899689,-76.08930969,14.90196133,54.80493546,54.68066406,-
Sat Dec 02 14:10:49 EST 2017,02-Dec-2017 14:10:49.226,-76.08958613,36.83900919,24.5,3.0,-32.5,273.7,8.65743351,0.11492168,4.40533113,-0.04724383,-,23.52941132,-0.13340215,0.76926845,-0.00780983,0.29830143,33.33333206,33.33333206,-,-,59,53.51258469,14.64881134,-,1915,-,-106.62729645,36.83900833,-76.08958435,14.90196133,54.80493546,55.30203629,-
Sat Dec 02 14:10:50 EST 2017,02-Dec-2017 14:10:50.226,-76.08986211,36.83902254,24.75,3.0,-31.600000381469727,273.3,8.92558384,0.11492168,4.25210238,0.01415373,-,23.52941132,-0.01797621,0.8747012,-0.06247865,0.34125552,32.94117737,33.33333206,-,-,59,53.52635193,14.64881134,-,1924,-,-103.67454529,36.83902359,-76.08985901,14.90196133,55.36417389,55.30203629,42.01155472
Sat Dec 02 14:10:51 EST 2017,02-Dec-2017 14:10:51.224,-76.09013827,36.83903582,24.75,3.0,-31.600000381469727,272.8,9.04050541,-0.91937345,3.25611424,0.00298458,-,23.52941132,0.04315898,0.95670444,0.23819989,0.23972771,32.94117737,33.33333206,-,-,59,53.5446434,14.64881134,-,1937,-,-103.67454529,36.83903503,-76.0901413,14.90196133,55.36417389,56.54477692,42.01155472
Sat Dec 02 14:10:52 EST 2017,02-Dec-2017 14:10:52.225,-76.09042163,36.83904841,25.0,3.0,-31.5,272.1,9.69172859,0.03830723,3.79241538,-0.03400032,-,23.52941132,0.01703628,0.91375035,-0.0234295,0.34516042,32.94117737,33.33333206,-,-,59,53.55369186,14.64881134,-,1955,-,-103.34645844,36.83905029,-76.09042358,15.29411793,55.92340851,55.92340851,41.96944046
Sat Dec 02 14:10:53 EST 2017,02-Dec-2017 14:10:53.229,-76.09070502,36.83905174,25.25,4.0,-31.200000762939453,271.3,9.19373417,-1.03429508,4.48194551,0.047693,-,23.52941132,0.04994589,0.94108468,0.00780983,0.364685,32.94117737,33.33333206,-,-,59,53.57626343,14.64881134,-,1967,-,-102.36220551,36.83905029,-76.09070587,14.90196133,56.48263931,56.54477692,41.65932465
Sat Dec 02 14:10:54 EST 2017,02-Dec-2017 14:10:54.226,-76.09099065,36.83905372,25.5,4.0,-31.100000381469727,270.5,8.84896946,-0.2681506,3.90733719,0.02343751,-,23.52941132,0.03776941,0.92156017,0,0.37639979,32.94117737,32.94117737,-,-,59,53.60315323,14.64881134,-,1988,-,-102.03411865,36.83905411,-76.09098816,13.33333397,57.04187393,57.16614914,53.67913818
Sat Dec 02 14:10:55 EST 2017,02-Dec-2017 14:10:55.227,-76.09127936,36.8390548,25.75,4.0,-31.0,269.9,8.23605347,-0.2681506,4.21379519,-0.03754455,-,21.56862831,-0.01124795,0.91765523,0.01171475,0.26706213,30.19607925,30.19607925,-,-,59,53.63195801,14.64881134,-,1996,-,-101.70603943,36.83905411,-76.09127808,12.15686321,57.60110855,57.78752136,49.98644257
Sat Dec 02 14:10:56 EST 2017,02-Dec-2017 14:10:56.229,-76.09156756,36.83905189,25.75,3.0,-31.399999618530273,269.4,8.88727665,-0.30645782,3.83072281,-0.01503287,-,20.7843132,-0.0430565,0.83955687,0.03904916,0.35687518,29.41176605,29.80392265,-,-,59,53.66262817,14.64881134,-,2001,-,-103.01837158,36.83905029,-76.09156799,11.76470566,57.60110855,57.78752136,49.98644257
Sat Dec 02 14:10:57 EST 2017,02-Dec-2017 14:10:57.227,-76.09185973,36.83903685,25.75,3.0,-30.0,268.8,8.65743351,0,3.75410819,-0.0074674,-,20.3921566,0.01197511,0.90203559,-0.08981306,0.34906533,29.01960754,29.01960754,-,-,59,53.69284439,14.64881134,-,2008,-,-98.42519379,36.83903503,-76.09185791,11.76470566,57.60110855,57.78752136,49.98644257
Sat Dec 02 14:10:58 EST 2017,02-Dec-2017 14:10:58.228,-76.0921536,36.83902982,26.0,3.0,-30.299999237060547,268.2,9.23204136,-0.5363012,4.06056595,-0.00340668,-,18.4313736,-0.02480566,0.87860614,-0.0234295,0.32173091,27.05882454,27.05882454,-,-,59,53.72714233,14.64881134,-,2017,-,-99.40944672,36.83903122,-76.09215546,9.4117651,58.16034317,58.40889359,54.19163513
Sat Dec 02 14:10:59 EST 2017,02-Dec-2017 14:10:59.228,-76.09244097,36.83901965,26.0,3.0,-31.100000381469727,267.5,9.19373417,-0.34476504,4.175488,0.03043423,-,19.2156868,0.01382053,0.89032084,0,0.3842096,27.05882454,27.45098114,-,-,59,53.74410629,14.64881134,-,2019,-,-102.03411865,36.83901978,-76.09243774,10.1960783,58.16034317,58.40889359,54.19163513
Sat Dec 02 14:11:00 EST 2017,02-Dec-2017 14:11:00.225,-76.09273086,36.83900871,26.25,3.0,-31.899999618530273,266.9,8.84896946,0.61291564,4.09887314,0.00418019,-,19.2156868,-0.01440113,0.85127175,0.01171475,0.39592433,27.45098114,27.05882454,-,-,59,53.77766418,14.64881134,-,2021,-,-104.65879059,36.83900833,-76.09272766,10.1960783,58.71957779,58.40889359,54.19163513
Sat Dec 02 14:11:01 EST 2017,02-Dec-2017 14:11:01.228,-76.09302394,36.83898576,26.25,3.0,-32.099998474121094,266.2,8.73404789,-0.72783732,4.06056595,-0.00420382,-,20.3921566,-0.08622133,0.82393724,0,0.29439652,28.23529434,28.23529434,-,-,59,53.81074524,14.64881134,-,2024,-,-105.31495667,36.83898544,-76.09302521,10.98039246,58.71957779,58.40889359,-
Sat Dec 02 14:11:02 EST 2017,02-Dec-2017 14:11:02.229,-76.09331503,36.8389695,26.25,3.0,-32.900001525878906,265.6,8.50420475,0.34476504,4.63517427,0.02241339,-,20.7843132,0.01400863,0.90203559,0.03904916,0.36078009,29.41176605,29.80392265,-,-,59,53.82711029,14.64881134,-,2028,-,-107.93963623,36.83897018,-76.09331512,11.76470566,58.71957779,58.40889359,-
Sat Dec 02 14:11:03 EST 2017,02-Dec-2017 14:11:03.227,-76.09360252,36.83894613,26.0,3.0,-32.599998474121094,265.0,8.50420475,0.22984336,4.13718033,-0.01373505,-,21.17647171,0.01878265,0.90594047,-0.0234295,0.364685,29.80392265,30.19607925,-,-,59,53.85729218,14.64881134,-,2012,-,-106.95537567,36.8389473,-76.09360504,12.15686321,58.16034317,57.78752136,-
Sat Dec 02 14:11:04 EST 2017,02-Dec-2017 14:11:04.226,-76.0938958,36.83892363,26.0,3.0,-31.700000762939453,264.5,8.88727665,0.19153613,4.21379519,0.00231561,-,20.7843132,0.05518647,0.94108468,-0.00780983,0.37639979,29.80392265,30.19607925,-,-,59,53.88487625,14.64881134,-,2008,-,-104.00262451,36.83892441,-76.09389496,11.76470566,58.16034317,57.78752136,-
Sat Dec 02 14:11:05 EST 2017,02-Dec-2017 14:11:05.226,-76.09418423,36.83889911,26.0,3.0,-32.0,263.8,8.73404789,0,3.715801,0.03454136,-,20.7843132,-0.03337083,0.87860614,-0.00390492,0.30220634,29.80392265,30.19607925,-,-,59,53.91207123,14.64881134,-,2006,-,-104.98687744,36.83889771,-76.09418488,11.76470566,58.16034317,57.78752136,-
Sat Dec 02 14:11:06 EST 2017,02-Dec-2017 14:11:06.225,-76.09447105,36.83886677,25.75,3.0,-31.0,263.0,9.0788126,-0.8810662,3.79241538,-0.00222233,-,20.7843132,-0.02791648,0.85127175,-0.00780983,0.36858991,29.80392265,30.19607925,-,-,59,53.93458939,14.64881134,-,1983,-,-101.70603943,36.83886719,-76.09447479,12.15686321,57.60110855,57.16614914,-
Sat Dec 02 14:11:07 EST 2017,02-Dec-2017 14:11:07.228,-76.0947544,36.83883414,25.75,3.0,-30.0,262.3,9.19373417,-0.49799395,4.02225876,0.00666511,-,21.56862831,-0.02730446,0.86689138,0.11324256,0.32563588,30.58823586,30.98039246,-,-,59,53.95679855,14.64881134,-,1976,-,-98.42519379,36.83883286,-76.09475708,12.94117641,57.60110855,57.16614914,-
Sat Dec 02 14:11:08 EST 2017,02-Dec-2017 14:11:08.226,-76.09503774,36.83879967,25.5,4.0,-29.600000381469727,261.9,8.46589756,0.91937345,4.13718033,-0.01591676,-,21.96078491,0.02075771,0.9371798,-0.08590815,0.29439652,30.98039246,31.76470566,-,-,59,53.97446442,14.64881134,-,1971,-,-97.11286163,36.83879852,-76.09503937,12.94117641,57.04187393,56.54477692,-
Sat Dec 02 14:11:09 EST 2017,02-Dec-2017 14:11:09.227,-76.09532252,36.83876722,25.5,4.0,-28.899999618530273,261.4,8.15943909,0.15322891,3.86903,-0.04508349,-,22.74509811,-0.02896879,0.88641596,-0.03123933,0.29439652,32.15686417,32.15686417,-,-,59,53.99188995,14.64881134,-,1965,-,-94.81626892,36.83876801,-76.09532166,14.11764717,57.04187393,56.54477692,-
Sat Dec 02 14:11:10 EST 2017,02-Dec-2017 14:11:10.227,-76.09560259,36.83872896,25.25,4.0,-28.600000381469727,260.7,8.19774628,-0.03830723,3.98395157,-0.01495291,-,24.31372643,-0.02021625,0.90594047,0.03123933,0.27096704,33.72549057,34.11764908,-,-,59,54.00907898,14.64881134,-,2016,-,-93.83202362,36.83872986,-76.09560394,16.07843208,56.48263931,56.54477692,-
Sat Dec 02 14:11:11 EST 2017,02-Dec-2017 14:11:11.228,-76.09588322,36.83868304,25.5,3.0,-27.899999618530273,259.8,8.88727665,-0.07661445,3.60087943,-0.04655256,-,26.27450943,-0.0735267,0.86298645,-0.01561966,0.23582277,36.07843018,36.47058868,-,-,59,54.01967621,14.64881134,-,2019,-,-91.53543091,36.83868408,-76.09588623,17.64705849,57.04187393,57.16614914,33.51386642
Sat Dec 02 14:11:12 EST 2017,02-Dec-2017 14:11:12.225,-76.09616705,36.83863888,25.5,3.0,-28.0,259.1,9.42357826,0.61291564,3.94564438,0.06228513,-,26.66666794,-0.02802641,0.89422578,-0.03123933,0.27877685,36.07843018,36.47058868,-,-,59,54.04272461,14.64881134,-,2019,-,-91.86351776,36.83863831,-76.09616852,18.4313736,57.04187393,57.78752136,52.08820724
Sat Dec 02 14:11:12 EST 2017,02-Dec-2017 14:11:13.228,-76.09616705,36.83863888,25.5,3.0,-28.0,259.1,9.27034855,-0.8810662,3.83072281,-0.00189547,-,26.27450943,0.0513692,0.98013395,-0.05857374,0.27487195,36.07843018,35.68627548,-,-,59,54.07164001,14.64881134,-,2050,-,-91.86351776,36.83863831,-76.09616852,18.03921509,57.04187393,58.40889359,48.65868759
Sat Dec 02 14:11:14 EST 2017,02-Dec-2017 14:11:14.229,-76.09674058,36.83853872,26.25,3.0,-27.700000762939453,258.0,7.12514448,0.15322891,4.48194551,-0.07411958,-,23.52941132,-0.2102513,0.68336034,-0.02733441,0.29439652,32.94117737,34.50980377,-,-,59,54.10425949,14.64881134,-,2062,-,-90.87926483,36.83853912,-76.09674072,15.29411793,58.71957779,59.03026199,48.65868759
Sat Dec 02 14:11:15 EST 2017,02-Dec-2017 14:11:15.228,-76.09702797,36.83848856,26.5,3.0,-27.399999618530273,257.6,7.89128876,0.2681506,4.67348194,-0.04396646,-,23.52941132,-0.03249513,0.88641596,-0.01561966,0.28658667,32.15686417,31.76470566,-,-,59,54.13645935,14.64881134,-,2090,-,-89.8950119,36.83848953,-76.09703064,14.90196133,59.27880859,59.03026199,33.92887115
Sat Dec 02 14:11:16 EST 2017,02-Dec-2017 14:11:16.228,-76.09731528,36.83843382,26.5,3.0,-27.299999237060547,256.9,8.19774628,0.61291564,4.06056595,-0.04636186,-,21.56862831,-0.09396893,0.80050778,0.07028849,0.317826,30.98039246,30.98039246,-,-,59,54.17226791,14.64881134,-,2089,-,-89.56692505,36.83843231,-76.09731293,12.94117641,59.27880859,59.65163422,38.84409714
Sat Dec 02 14:11:17 EST 2017,02-Dec-2017 14:11:17.227,-76.09760631,36.83837523,26.75,3.0,-27.600000381469727,256.0,10.41956615,-1.07260239,4.78840351,0.05402042,-,21.56862831,0.02150491,0.90594047,0.07809832,0.364685,30.58823586,30.58823586,-,-,59,54.20761871,14.64881134,-,2069,-,-90.55118561,36.83837509,-76.09760284,12.54901981,59.83804321,59.65163422,38.84409714
Sat Dec 02 14:11:17 EST 2017,02-Dec-2017 14:11:18.226,-76.09760631,36.83837523,26.75,3.0,-27.600000381469727,256.0,8.77235508,-0.19153613,4.36702394,0.03806271,-,21.17647171,0.01812342,0.92546505,0.03904916,0.32173091,30.19607925,30.19607925,-,-,59,54.24451065,14.64881134,-,2076,-,-90.55118561,36.83837509,-76.09760284,12.54901981,59.83804321,60.27300644,48.83083725
Sat Dec 02 14:11:19 EST 2017,02-Dec-2017 14:11:19.224,-76.09818264,36.83824829,27.0,3.0,-27.700000762939453,254.9,8.00621033,0.19153613,4.06056595,-0.01798633,-,16.86274529,-0.02143956,0.88251102,0.01561966,0.32173091,24.70588303,24.70588303,-,-,59,54.24451065,14.64881134,-,2076,-,-90.87926483,36.83824921,-76.09818268,10.98039246,60.39727783,60.27300644,48.83083725
Sat Dec 02 14:11:20 EST 2017,02-Dec-2017 14:11:20.229,-76.09846881,36.83818325,27.0,3.0,-28.0,254.5,7.69975281,0.34476504,4.5202527,-0.07017469,-,16.86274529,-0.01120937,0.87860614,-0.05857374,0.34906533,23.13725471,24.70588303,-,-,59,54.26178741,14.64881134,-,2072,-,-91.86351776,36.83818436,-76.0984726,7.45098066,60.39727783,59.65163422,48.83083725
Sat Dec 02 14:11:21 EST 2017,02-Dec-2017 14:11:21.236,-76.09875829,36.83811762,26.75,3.0,-28.399999618530273,253.9,8.58081913,-0.2681506,4.5202527,-0.01041517,-,16.86274529,-0.03691334,0.84736669,-0.01171475,0.35687518,23.13725471,23.13725471,-,-,59,54.27894974,14.64881134,-,2045,-,-93.17584991,36.83811951,-76.09875488,7.45098066,59.83804321,59.65163422,48.83083725
Sat Dec 02 14:11:21 EST 2017,02-Dec-2017 14:11:22.230,-76.09875829,36.83811762,26.75,3.0,-28.399999618530273,253.9,8.92558384,-0.19153613,4.32871675,0.00250206,-,16.86274529,-0.05278471,0.82784218,0.07809832,0.35297027,23.13725471,23.13725471,-,-,59,54.27894974,14.64881134,-,2045,-,-93.17584991,36.83811951,-76.09875488,7.45098066,59.83804321,59.65163422,48.83083725
Sat Dec 02 14:11:23 EST 2017,02-Dec-2017 14:11:23.227,-76.09932559,36.83797706,26.5,3.0,-29.899999618530273,252.2,8.77235508,0.19153613,4.44363832,-0.00072507,-,16.86274529,-0.00142008,0.90984541,-0.0234295,0.31001619,23.13725471,23.13725471,-,-,59,54.27894974,14.64881134,-,2045,-,-98.09711456,36.83797836,-76.09932709,7.45098066,59.27880859,59.65163422,48.83083725
Sat Dec 02 14:11:24 EST 2017,02-Dec-2017 14:11:24.233,-76.09961076,36.83789765,26.5,3.0,-30.600000381469727,251.5,8.58081913,-0.03830723,4.40533113,0.00224823,-,18.8235302,0.04688223,0.94498962,-0.0234295,0.34906533,23.13725471,27.05882454,-,-,59,54.29600525,14.64881134,-,2067,-,-100.39369965,36.83789825,-76.09960938,9.4117651,59.27880859,59.65163422,-
Sat Dec 02 14:11:25 EST 2017,02-Dec-2017 14:11:25.228,-76.09989308,36.83781963,26.5,3.0,-31.299999237060547,250.8,9.04050541,0.38307226,4.78840351,0.0346193,-,19.2156868,-0.00291869,0.89422578,0.05076391,0.33735061,27.45098114,27.45098114,-,-,59,54.31295395,14.64881134,-,2073,-,-102.69028473,36.83781815,-76.09989166,10.1960783,59.27880859,59.65163422,-
Sat Dec 02 14:11:26 EST 2017,02-Dec-2017 14:11:26.229,-76.1001753,36.83773742,26.75,4.0,-31.600000381469727,249.9,8.08282471,-0.34476504,4.06056595,-0.0165805,-,19.6078434,-0.02090173,0.89032084,0.01952458,0.30611128,27.45098114,27.45098114,-,-,59,54.34653091,14.64881134,-,2074,-,-103.67454529,36.83773804,-76.10017395,10.1960783,59.83804321,59.65163422,-
Sat Dec 02 14:11:27 EST 2017,02-Dec-2017 14:11:27.232,-76.10045536,36.83765133,26.75,4.0,-31.799999237060547,249.2,6.66545773,1.41736746,4.71178913,0.0521564,-,19.2156868,0.12707329,0.99965847,-0.01952458,0.41935381,27.05882454,27.05882454,-,-,59,54.37968826,14.64881134,-,2061,-,-104.33070374,36.8376503,-76.10045624,10.1960783,59.83804321,59.65163422,-
Sat Dec 02 14:11:28 EST 2017,02-Dec-2017 14:11:28.230,-76.10073531,36.83756502,26.75,4.0,-31.899999618530273,248.8,8.58081913,-0.07661445,4.13718033,-0.00990778,-,19.6078434,0.00810013,0.89422578,0,0.364685,27.84313774,27.84313774,-,-,59,54.39611053,14.64881134,-,2060,-,-104.65879059,36.83756638,-76.10073853,10.1960783,59.83804321,59.65163422,-
Sat Dec 02 14:11:29 EST 2017,02-Dec-2017 14:11:29.228,-76.10101325,36.83748175,26.5,4.0,-32.099998474121094,248.6,8.77235508,0.19153613,3.86903,-0.00190511,-,19.6078434,-0.04248252,0.85517663,0.01952458,0.32954079,27.84313774,27.84313774,-,-,59,54.39611053,14.64881134,-,2052,-,-105.31495667,36.83748245,-76.10101318,10.1960783,59.27880859,59.65163422,-
Sat Dec 02 14:11:30 EST 2017,02-Dec-2017 14:11:30.231,-76.10128788,36.83739409,26.5,4.0,-32.5,248.5,8.42759037,0.03830723,4.13718033,0.00632156,-,21.17647171,-0.02213368,0.89422578,0.01952458,0.29439652,30.19607925,30.19607925,-,-,59,54.41050339,14.64881134,-,2055,-,-106.62729645,36.83739471,-76.10128784,12.15686321,59.27880859,59.03026199,-
Sat Dec 02 14:11:30 EST 2017,02-Dec-2017 14:11:31.226,-76.10128788,36.83739409,26.5,4.0,-32.5,248.5,8.23605347,-0.03830723,4.175488,-0.00719293,-,21.56862831,-0.00695165,0.89032084,0.03904916,0.33735061,30.19607925,30.19607925,-,-,59,54.42288208,14.64881134,-,2055,-,-106.62729645,36.83739471,-76.10128784,12.54901981,59.27880859,58.40889359,-
Sat Dec 02 14:11:32 EST 2017,02-Dec-2017 14:11:32.229,-76.10183902,36.83722135,26.25,4.0,-33.099998474121094,248.2,9.11711979,-0.03830723,4.63517427,0.02148761,-,21.56862831,0.00384545,0.91375035,0.02733441,0.31392109,30.58823586,30.58823586,-,-,59,54.43518448,14.64881134,-,2030,-,-108.59579468,36.83722305,-76.10183716,12.94117641,58.71957779,58.40889359,-
Sat Dec 02 14:11:33 EST 2017,02-Dec-2017 14:11:33.228,-76.10211526,36.83713263,26.25,4.0,-33.400001525878906,248.3,8.04451752,0.61291564,4.67348194,0.0053138,-,21.56862831,-0.0492473,0.82003236,0.06247865,0.37639979,30.58823586,30.58823586,-,-,59,54.43518448,14.64881134,-,2030,-,-109.58005524,36.8371315,-76.10211182,12.94117641,58.71957779,58.40889359,-
Sat Dec 02 14:11:34 EST 2017,02-Dec-2017 14:11:34.229,-76.1023908,36.83704705,26.25,4.0,-33.70000076293945,248.3,8.6957407,0.57460839,4.67348194,-0.02535234,-,21.56862831,0.0185205,0.90203559,-0.05857374,0.36858991,30.58823586,30.58823586,-,-,59,54.43518448,14.64881134,-,2030,-,-110.56430817,36.83704758,-76.1023941,12.94117641,58.71957779,58.40889359,-
Sat Dec 02 14:11:35 EST 2017,02-Dec-2017 14:11:35.229,-76.10266334,36.83696096,26.25,3.0,-34.0,248.1,8.38928318,0.8810662,4.06056595,0.01118859,-,21.56862831,-0.01968689,0.8747012,-0.0234295,0.34125552,30.58823586,30.58823586,-,-,59,54.43518448,14.64881134,-,2030,-,-111.54855347,36.83695984,-76.10266113,12.94117641,58.71957779,58.40889359,-
Sat Dec 02 14:11:35 EST 2017,02-Dec-2017 14:11:36.228,-76.10266334,36.83696096,26.25,3.0,-34.0,248.1,8.23605347,0.76614451,4.36702394,0.00141336,-,21.56862831,-0.00062581,0.88641596,0.00390492,0.36078009,30.58823586,30.58823586,-,-,59,54.43518448,14.64881134,-,2030,-,-111.54855347,36.83695984,-76.10266113,12.94117641,58.71957779,58.40889359,-
Sat Dec 02 14:11:37 EST 2017,02-Dec-2017 14:11:37.230,-76.10321121,36.83678182,26.25,4.0,-34.20000076293945,248.0,8.15943909,0.38307226,3.86903,-0.05965501,-,21.17647171,0.00354899,0.90984541,-0.02733441,0.32173091,29.80392265,29.80392265,-,-,59,54.43518448,14.64881134,-,2030,-,-112.20472717,36.83678055,-76.10321045,12.94117641,58.71957779,58.40889359,-
Sat Dec 02 14:11:37 EST 2017,02-Dec-2017 14:11:38.231,-76.10321121,36.83678182,26.25,4.0,-34.20000076293945,248.0,8.54251194,0.45968673,3.83072281,0.00598264,-,21.56862831,-0.01609789,0.87079626,0.01952458,0.35687518,29.80392265,30.19607925,-,-,59,54.4474144,14.64881134,-,2033,-,-112.20472717,36.83678055,-76.10321045,12.94117641,58.71957779,58.40889359,-
